"Número Licitação";"Código UG";"Nome UG";"Código Modalidade Compra";"Modalidade Compra";"Número Processo";"Objeto";"Situação Licitação";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"UF";"Município";"Data Resultado Compra";"Data Abertura";"Valor Licitação"
"000012020";"120669";"BASE AEREA DE SANTA CRUZ";"2";"Tomada de Preços";"67269000637201944";"Objeto: Contratação de Serviço de Reforma da Subestação Principal da ALA 12";"Publicado";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"RJ";"RIO DE JANEIRO";"29/10/2020";"";"171480,3200"
"000012020";"130058";"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/MG";"7";"Inexigibilidade de Licitação";"21181002280201906";"Objeto: Transferência dos equipamentos da marca SHIMADZU LTDA do SLAV/Belo Horizonte/MG para o LFDA/Pedro Leopoldo/MG.";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"MG";"PEDRO LEOPOLDO";"02/10/2020";"";"318004,6100"
"000012020";"130088";"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/AC";"5";"Pregão";"21004000484202089";"Objeto: Pregão Eletrônico - Contratação de empresa prestadora de serviços de limpeza, copeiragem, higienização e conservação predial em proveito da SFA-AC/MAPA e Unidades do VIGIAGRO em Epitaciolândia e Assis Brasil/AC, conforme disposições do Edital, anexo.";"Evento de Resultado de Julgame";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"AC";"RIO BRANCO";"26/10/2020";"16/10/2020";"365830,6800"
"000012020";"130093";"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/RR";"7";"Inexigibilidade de Licitação";"21048000596202023";"Objeto: Contratação de serviços de revisão obrigatória nos veículos adquiridos para atender o Programa de Combate à Mosca da Carambola e o Programa de Erradicação de Febre Aftosa durante período de garantia, a ser executado por concessionária autorizada.";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"RR";"BOA VISTA";"09/10/2020";"";"130926,0000"
"000012020";"135010";"EMBRAPA/CNPC";"9999";"Pregão - Registro de Preço";"135010.1052/20";"Objeto: Pregão Eletrônico - Aquisição de Material e Reagente para Laboratório";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"CE";"SOBRAL";"27/10/2020";"01/10/2020";"31,3000"
"000012020";"151910";"IFPE - CAMPUS GARANHUNS";"7";"Inexigibilidade de Licitação";"23359010443202014";"Objeto: Pagamento da ART PE20200546431 da Engenheira da DOPE/IFPE: Marcela Tavares de Araújo, Responsável Pela Elaboração De Planilha Orçamentária Da Obra De Construção: Da Quadra De Areia, Da Pavimentação Com Blocos Intertravados, Do Paisagismo E Execução Da Iluminação externa do campus Garanhuns.";"Encerrado";"26000";"Ministério da Educação";"26418";"Instituto Federal de Educação, Ciência e T";"PE";"GARANHUNS";"02/10/2020";"";"88,7800"
"000012020";"152145";"IFB - CAMPUS CEILANDIA";"7";"Inexigibilidade de Licitação";"23509.000817.2020";"Objeto: Assinatura anual da Plataforma Sollicita - Plano Rubi do Grupo Negócios Públicos para o acesso de servidores do Campus Ceilândia/IFB que atuam na área de aquisições e contratos à conteúdos orientativos sobre Licitações e Contratos Públicos pelo prazo de 12 meses, durante a vigência da contratação nos termos da proposta anexa ao processo.";"Encerrado";"26000";"Ministério da Educação";"26428";"Instituto Federal de Educação, Ciência e T";"DF";"BRASILIA";"22/10/2020";"";"5990,0000"
"000012020";"152430";"INST. FED. DE SERGIPE/CAMPUS ITABAIANA";"9999";"Pregão - Registro de Preço";"23462000696201951";"Objeto: Pregão Eletrônico - Aquisição futura de material de limpeza e ferramentas para o Instituto Federal de Sergipe.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26423";"Instituto Federal de Educação, Ciência e T";"SE";"ITABAIANA";"07/10/2020";"14/09/2020";"2372,9400"
"000012020";"153066";"SUPERINTENDENCIA DE ORCAMENTO E FINANCAS/UFPB";"7";"Inexigibilidade de Licitação";"23074083496202055";"Objeto: Inscrição para participação do curso de capacitação 'Alterações e Aditivos aos Contratos Administrativos - 19 a 23/10/2020', ofertado pelo(a) ZENITE INFORMACAO E CONSULTORIA S/A, carga horária 15 horas a ser realizado nos dias 19 a 23 de outubro de 2020, em modalidade EaD/Online";"Publicado";"26000";"Ministério da Educação";"26240";"Universidade Federal da Paraíba";"PB";"JOAO PESSOA";"26/10/2020";"";"5070,0000"
"000012020";"153073";"CENTRO DE CIENCIAS AGRARIAS DA UFPB";"6";"Dispensa de Licitação";"23074.082693/2020";"Objeto: Contratação de empresa especializada para prestação de serviços de instalação, manutenção e reparo de Espectrofotômetro de Absorção Atômica Thermo Scientific iCE 3300 e 3400, com fornecimento de material, conforme condições, quantidades e exigências estabelecidas neste instrumento.";"Encerrado";"26000";"Ministério da Educação";"26240";"Universidade Federal da Paraíba";"PB";"AREIA";"23/10/2020";"";"26271,0700"
"000012020";"153115";"UNIVERSIDADE FEDERAL DO RIO DE JANEIRO";"1";"Convite";"23079038245201910";"Objeto: Contratação de Empresa para Elaboração de Projetos As Built e Execução de Obra de Reforma das Instalações Elétricas com Execução do Novo Painel de Entrada, na Escola de Música (EM), situada à Rua do Passeio, 98  Centro  Rio de Janeiro - RJ, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26245";"Universidade Federal do Rio de Janeiro";"RJ";"RIO DE JANEIRO";"23/10/2020";"";"285338,1700"
"000012020";"153167";"COLEGIO PEDRO II";"7";"Inexigibilidade de Licitação";"23040001726202041";"Objeto: Renovação de assinatura para o Serviço de Gerenciamento de Normas ABNT coleção.";"Publicado";"26000";"Ministério da Educação";"26201";"Colégio Pedro II";"RJ";"RIO DE JANEIRO";"01/10/2020";"";"1012,4000"
"000012020";"153285";"FACULDADE DE EDUCACAO/UFMG";"5";"Pregão";"23072212110202026";"Objeto: Pregão Eletrônico - Contratação de empresa para a prestação de serviços contínuos de reprografia, processamento de documentos e afins, a serem prestados nas dependências da FACULDADE de EDUCAÇÃO da UFMG.";"Publicado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"30/10/2020";"30/09/2020";"0,00"
"000012020";"153292";"INSTITUTO DE CIENCIAS EXATAS/UFMG";"9999";"Pregão - Registro de Preço";"23072200629202061";"Objeto: Pregão Eletrônico - Aquisição parcelada de equipamentos e materiais elétricos e eletrônicos";"Publicado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"28/10/2020";"21/10/2020";"1176,0000"
"000012020";"153296";"INSTITUTO DE CIENCIAS AGRARIAS/UFMG";"7";"Inexigibilidade de Licitação";"23072235083202060";"Objeto: Aquisição de reagentes e materiais para uso em pesquisas de docentes do Curso de Pós Graduação em Produção Animal do campus do Instituto de Ciências Agrárias da UFMG.";"Encerrado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"MONTES CLAROS";"29/10/2020";"";"2178,0000"
"000012020";"154051";"UNIVERSIDADE FEDERAL DE VICOSA";"2";"Tomada de Preços";"001467/2020";"Objeto: Execução de Reforma com fornecimento total de materiais, necessários à Recuperação de Alambrados em diversos pontos do Campus UFV-Viçosa.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26282";"Universidade Federal de Viçosa";"MG";"VICOSA";"07/10/2020";"";"319211,6200"
"000012020";"154579";"IF BAIANO CAMPUS VALENCA";"9999";"Pregão - Registro de Preço";"23336.250167.2020";"Objeto: Pregão Eletrônico - Aquisição de botijões de gás liquefeito de petróleo.";"Publicado";"26000";"Ministério da Educação";"26404";"Instituto Federal de Educação, Ciência e T";"BA";"VALENCA";"13/10/2020";"23/04/2020";"0,00"
"000012020";"154629";"IF GOIANO - CAMPUS CAMPOS BELOS";"2";"Tomada de Preços";"23728000188202048";"Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a contratação de empresa de engenharia para construção de Cobertura no Centro de Convivência do Campus Campos Belos, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26407";"Instituto Federal de Educação, Ciência e T";"GO";"CAMPOS BELOS";"07/10/2020";"";"142178,8400"
"000012020";"155014";"HOSPITAL UNIVERSITARIO ANA BEZERRA";"6";"Dispensa de Licitação";"23527003440202037";"Objeto: Locação de Imóvel para abrigar as instalações da EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES  FILIAL HOSPITAL UNIVERSITÁRIO ANA BEZERRA";"Encerrado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"RN";"SANTA CRUZ";"15/10/2020";"";"36000,0000"
"000012020";"155014";"HOSPITAL UNIVERSITARIO ANA BEZERRA";"9999";"Pregão - Registro de Preço";"23527.009922/2019";"Objeto: Pregão Eletrônico - Aquisição de produtos de panificação, ovo de galinha, leite, queijo e presunto, para atender as necessidades do HUAB pelo período de 12 meses.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"RN";"SANTA CRUZ";"06/10/2020";"26/05/2020";"0,00"
"000012020";"155180";"HOSP DE ENSINO DR WASHINGTON ANTONIO DE BARRO";"9999";"Pregão - Registro de Preço";"23542012175201956";"Objeto: Pregão Eletrônico - Aquisição de Instrumentais Cirúrgicos.";"Publicado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"PE";"PETROLINA";"15/10/2020";"30/03/2020";"1987,5000"
"000012020";"155570";"CAMPUS FREDERICO WESTPHALEN";"6";"Dispensa de Licitação";"23789.001135/2020";"Objeto: Aquisição de materiais para Projeto de extensão - Curso de Cancerologia em Medicina Veterinária";"Encerrado";"26000";"Ministério da Educação";"26420";"Instituto Federal de Educação, Ciência e T";"RS";"FREDERICO WESTPHALEN";"28/10/2020";"";"2768,2700"
"000012020";"155766";"CAMPUS UFRJ D. CAXIAS PROF GERALDO CIDADE";"6";"Dispensa de Licitação";"23079006839202003";"Objeto: Diversos Materiais elétricos para abastecimento do polo UFRJ-Duque de Caxias";"Encerrado";"26000";"Ministério da Educação";"26245";"Universidade Federal do Rio de Janeiro";"RJ";"DUQUE DE CAXIAS";"07/10/2020";"27/09/2020";"2666,7900"
"000012020";"155885";"INST.FED.BAIANO / CAMPUS XIQUE-XIQUE";"2";"Tomada de Preços";"23806250349202072";"Objeto: Contratação de empresa especializada na execução de obras de engenharia para construção de piso de concreto e demais especificações para implantação de uma quadra descoberta na unidade de Xique-Xique.";"Evento de Adiamento Publicado";"26000";"Ministério da Educação";"26404";"Instituto Federal de Educação, Ciência e T";"BA";"XIQUE-XIQUE";"16/10/2020";"";"163902,6300"
"000012020";"155901";"HOSPITAL ESCOLA DA UFPEL";"9999";"Pregão - Registro de Preço";"23762010740201956";"Objeto: Pregão Eletrônico - Aquisição de Malha De Titânio Maleável e Parafusos de Titânio.";"Publicado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"RS";"PELOTAS";"15/10/2020";"14/10/2020";"630,0000"
"000012020";"156542";"INST. FED. DO PARANA/CAMPUS CAPANEMA";"5";"Pregão";"23411007126202021";"Objeto: Pregão Eletrônico - Contratação de pessoa jurídica para a prestação de serviços contínuos de limpeza, conservação e higienização, mediante dedicação exclusiva de mão de obra, com fornecimento de materiais, uniformes e equipamentos, com vistas a atender às necessidades do Instituto Federal do Paraná, Campi Capanema e Avançado Barracão.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"PR";"CAPANEMA";"22/10/2020";"09/10/2020";"335728,6800"
"000012020";"156546";"INST. FED. DO PARANA/CAMPUS UNIAO DA VITORIA";"6";"Dispensa de Licitação";"23411011308202004";"Objeto: Contratação de empresa especializada para Recarga de Extintores ABC 4KG e CO2 6KG, Ensaio Hidrostático de Cilindros de Exntintor de Incêndio, fornecimento de mangueira de incêndio, fornecimento e carga de botijão de gás GLP P13 e recarga de botijão GLP P45.";"Encerrado";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"PR";"UNIAO DA VITORIA";"15/10/2020";"01/10/2020";"3109,0000"
"000012020";"156592";"INST.FED.MINAS GERAIS/CAMPUS IBIRITE";"6";"Dispensa de Licitação";"23825000594202011";"Objeto: Aquisição de Rotuladora/Etiquetadora Eletrônica para o IFMG Campus Ibirité";"Encerrado";"26000";"Ministério da Educação";"26409";"Instituto Federal de Educação, Ciência e T";"MG";"IBIRITE";"01/10/2020";"16/09/2020";"1889,7000"
"000012020";"156687";"UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO";"7";"Inexigibilidade de Licitação";"23082.010974/2020";"Objeto: Inscrição de servidores no Seminário Nacional de Terceirização de Bens e Serviços, a ser realizado online, pelo Instituto Negócios Públicos, no período de 13/10/2020 a 15/10/2020.";"Encerrado";"26000";"Ministério da Educação";"26456";"Universidade Federal do Agreste de Pernambuco";"PE";"GARANHUNS";"09/10/2020";"";"6000,0000"
"000012020";"158145";"INST.FED.DE EDUC.,CIENC.E TEC.DA BAHIA";"9999";"Pregão - Registro de Preço";"23278000283202097";"Objeto: Pregão Eletrônico - Contratação de empresa para prestar serviços contínuos de vigilância patrimonial desarmada e armada para o IFBA.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26427";"Instituto Federal de Educação, Ciência e T";"BA";"SALVADOR";"22/10/2020";"11/08/2020";"4896,9900"
"000012020";"158156";"INST.FED.DE EDUC.,CIENC.E TEC.DO ACRE";"9999";"Pregão - Registro de Preço";"94427006929201920";"Objeto: Pregão Eletrônico - Contratação de empresa especializada na prestação de serviços terceirizados, de natureza contínua, de apoio administrativo, tais como: Motorista, Cozinheiro, Auxiliar de Cozinha, Trabalhador Agropecuário em Geral, Recepcionista e Copeiro, para atuação nas dependências dos Campi: Cruzeiro do Sul, Tarauacá, Sena Madureira, Baixada do Sol, Xapuri e Reitoria do IFAC.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26425";"Instituto Federal de Educação, Ciência e T";"AC";"RIO BRANCO";"02/10/2020";"07/08/2020";"29538,7200"
"000012020";"158280";"IFPB - CAMPUS CAJAZEIRAS";"5";"Pregão";"23324001402202026";"Objeto: Pregão Eletrônico - Compressor de Ar, do tipo parafuso, montado sobre reservatório, motor elétrico trifásico/60 Hz -, protegido contra respingos proteção IP55, isolamento classe F, com inversor de frequência e com potência de motor mínima de 8.2 kW (11 HP), pressão máxima de trabalho de 10 bar ou superior (aproximadamente 145 psi ou superior), vazão de 1,3 m3/min ou superior, além de sistemas integrados de filtragem, drenagem e secagem do ar comprimido; Com painel de controle de qualidade";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26417";"Instituto Federal de Educação, Ciência e T";"PB";"CAJAZEIRAS";"13/10/2020";"30/09/2020";"47998,7500"
"000012020";"158286";"IFMA/CAMPUS MONTE CASTELO";"7";"Inexigibilidade de Licitação";"23249033981202016";"Objeto: Contratação de serviços de suporte técnico, atualização de versões do produto, consultoria especializada e manutenção do Sistema Sophia de gerenciamento do acervo bibliográfico em uso, na Biblioteca do Instituto Federal do Maranhão/IFMA - Campus São Luís/Monte Castelo, contemplando ainda a cessão e manutenção de uso do Módulo Biblioteca Digital.";"Encerrado";"26000";"Ministério da Educação";"26408";"Instituto Federal de Educação, Ciência e T";"MA";"SAO LUIS";"29/10/2020";"";"14739,0000"
"000012020";"158298";"IF GOIANO - CAMPUS URUTAI";"9999";"Pregão - Registro de Preço";"23219000723202019";"Objeto: Pregão Eletrônico - O objeto da presente licitação é a escolha da proposta mais vantajosa para a contratação de serviços terceirizados em manutenção de parques, jardins, áreas verdes em geral e outros serviços de suporte à área de produção rural e manejo de animais, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26407";"Instituto Federal de Educação, Ciência e T";"GO";"URUTAI";"02/10/2020";"03/09/2020";"40200,0000"
"000012020";"158308";"INST.FED.DO PARA/CAMPUS CASTANHAL";"9999";"Pregão - Registro de Preço";"23051010261201956";"Objeto: Pregão Eletrônico - AQUISIÇÃO DE BENS DE TECNOLOGIA DA INFORMAÇÃO PARA ATENDIMENTO DE DEMANDAS DO IFPA CAMPUS CASTANHAL, incluindo a demanda ordinária do campus e de projetos institucionais, fornecimento pelo período de 12 meses, de forma parcelada, de acordo a necessidade do órgão e disponibilidade orçamentária, conforme condições, quantidades, exigências e estimativas, inclusive as encaminhadas pelos órgãos e entidades participantes, estabelecidas neste instrumento.";"Evento de Adiamento Publicado";"26000";"Ministério da Educação";"26416";"Instituto Federal de Educação, Ciência e T";"PA";"CASTANHAL";"07/10/2020";"20/07/2020";"43120,0000"
"000012020";"158310";"INST.FED.TRIANGULO MINEIRO/CAMPUS UBERABA";"9999";"Pregão - Registro de Preço";"23200.000603/2020";"Objeto: Pregão Eletrônico - Aquisição de GÁS E OUTROS MATERIAIS ENGARRAFADOS, conforme condições do edital e anexos.";"Publicado";"26000";"Ministério da Educação";"26413";"Instituto Federal de Educação, Ciência e T";"MG";"UBERABA";"06/10/2020";"06/10/2020";"0,00"
"000012020";"158322";"CAMPUS ACARAU/IFCE";"6";"Dispensa de Licitação";"23264.002882/2020";"Objeto: Contratação de empresa especializada para elaboração de projeto estrutural para cobertura metálica (inclusive pilares de sustentação) da quadra poliesportiva do IFCE campus de Acaraú.";"Retificação";"26000";"Ministério da Educação";"26405";"Instituto Federal de Educação, Ciência e T";"CE";"ACARAU";"21/10/2020";"";"9900,0000"
"000012020";"158322";"CAMPUS ACARAU/IFCE";"7";"Inexigibilidade de Licitação";"23264003300202005";"Objeto: Inscrição do servidor RENATO FERNANDES JUSTINO (SIAPE 1170298) - Assistente em Administração do campus de Acaraú - para participação no evento: 14º Pregão Week (Semana Nacional de Estudos Avançados sobre Pregão)- a ser realizado no período de 23 à 27 de novembro de 2020 em Ambiente Virtual e totalmente ao vivo, promovido pelo Grupo Negócio Públicos.";"Encerrado";"26000";"Ministério da Educação";"26405";"Instituto Federal de Educação, Ciência e T";"CE";"ACARAU";"27/10/2020";"";"2160,0000"
"000012020";"158355";"INST. FED. PIAUI/CAMPUS FLORIANO";"7";"Inexigibilidade de Licitação";"23180000438202074";"Objeto: Contratação de empresa, em regime de empreitada por preço unitário, para a prestação de serviço de fornecimento de ferramenta de pesquisas e comparação de preços praticados por órgãos da Administração Pública. A contratação da ferramenta é de interesse do Instituto Federal do Piauí  Campus Floriano, e será utilizada na fase de Planejamento dos processos de aquisição/contratação, viabilizando uma estimativa de preço mais abrangente, conforme Projeto Básico.";"Encerrado";"26000";"Ministério da Educação";"26431";"Instituto Federal de Educação, Ciência e T";"PI";"FLORIANO";"08/10/2020";"";"8975,0000"
"000012020";"158355";"INST. FED. PIAUI/CAMPUS FLORIANO";"9999";"Pregão - Registro de Preço";"231800003022020";"Objeto: Pregão Eletrônico - Registo de preço para contratação de serviços continuados com dedicação exclusiva de mão de obra de vigilância armada (diurna e noturna) sob a forma de execução indireta, mediante o preenchimento de postos de trabalho, pelo período de doze meses, admitida prorrogação nos termos da lei, conforme detalhamento, condições, quantidades e exigências estabelecidas constantes no Termo de Referência anexo I do Edital.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26431";"Instituto Federal de Educação, Ciência e T";"PI";"FLORIANO";"23/10/2020";"01/10/2020";"18615,8800"
"000012020";"158356";"INST. FED. PIAUI/CAMPUS PICOS";"7";"Inexigibilidade de Licitação";"23177000442202091";"Objeto: Pagamento de taxa de inscrição em favor do servidor Rafael Torres Anchieta para participar do Evento 9th Brazilian Conference on Intelligent Systems (BRACIS).";"Publicado";"26000";"Ministério da Educação";"26431";"Instituto Federal de Educação, Ciência e T";"PI";"PICOS";"05/10/2020";"";"81,0000"
"000012020";"158367";"INST.FED. DO RN/CAMPUS IPANGUACU";"9999";"Pregão - Registro de Preço";"23037001610201927";"Objeto: Pregão Eletrônico - Aquisição de materiais de consumo agropecuários para atender as necessidades da Unidade Agrícola Escola do Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte (IFRN) Campus Ipanguaçu";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26435";"Instituto Federal de Educação, Ciência e T";"RN";"IPANGUACU";"29/10/2020";"27/07/2020";"7315,0000"
"000012020";"158380";"INST.FED.DE ALAGOAS/CAMPUS MARECHAL DEODORO";"6";"Dispensa de Licitação";"23041011330202000";"Objeto: Contratação de empresa concessionária para o fornecimento de energia elétrica para o Campus Marechal Deodoro, conforme condições, quantidades, exigências e estimativas definidas nos autos do processo.";"Publicado";"26000";"Ministério da Educação";"26402";"Instituto Federal de Educação, Ciência e T";"AL";"MARECHAL DEODORO";"05/10/2020";"";"392500,9800"
"000012020";"158381";"INST.FED.DE ALAGOAS/CAMPUS MACEIO";"7";"Inexigibilidade de Licitação";"23041033480202066";"Objeto: Contratação de empresa especializada no fornecimento de assinatura de ferramenta de pesquisa e comparação de preços praticados pela Administração Pública, necessária à eficiente instrução Processual do IFAL  Campus Maceió.";"Encerrado";"26000";"Ministério da Educação";"26402";"Instituto Federal de Educação, Ciência e T";"AL";"MACEIO";"21/10/2020";"";"8975,0000"
"000012020";"158454";"INST. FED. DO MS/CAMPUS TRES LAGOAS";"9999";"Pregão - Registro de Preço";"23347.004778.2020";"Objeto: Pregão Eletrônico - Aquisição de diversos materiais permanentes e de insumos para reposição e manutenção do campus Três Lagoas.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26415";"Instituto Federal de Educação, Ciência e T";"MS";"TRES LAGOAS";"21/10/2020";"09/09/2020";"1200,0000"
"000012020";"158455";"IFMA/CAMPUS COELHO NETO";"7";"Inexigibilidade de Licitação";"23249003122202001";"Objeto: Contratação de manutenção do sistema de bibliotecas Sophia para atender ao Campus Coelho Neto.";"Encerrado";"26000";"Ministério da Educação";"26408";"Instituto Federal de Educação, Ciência e T";"MA";"COELHO NETO";"28/10/2020";"";"2103,6000"
