"Número Licitação";"Código UG";"Nome UG";"Código Modalidade Compra";"Modalidade Compra";"Número Processo";"Objeto";"Situação Licitação";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"UF";"Município";"Data Resultado Compra";"Data Abertura";"Valor Licitação"
"000012021";"130017";"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/PA";"7";"Inexigibilidade de Licitação";"21000020896202156";"Objeto: Contratação de avaliação externa pela Cgcre/Inmetro, incluindo as etapas de verif. da completeza da documentação e análise da solicitação, solicitação de extensão do escopo e reavaliação do escopo, análise da document., visita de avaliação, conclusão do Processo (Análise crítica dos relatórios de análise da document., da avaliação e da resolução das não conformidades) e desloc. terrestres, visando à obtenção da extensão e manutenção do escopo de acreditação.";"Evento de Anulação Publicado";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"PA";"BELEM";"06/10/2021";"";"18549,7900"
"000012021";"130027";"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/AL";"5";"Pregão";"21006001330202094";"Objeto: Pregão Eletrônico - O objeto da presente licitação é a escolha da proposta mais vantajosa para a contratação de serviços especializados na prestação de forma contínua de apoio administrativo, a serem executados nas dependências da Superintendência Federal de Agricultura no Estado De Alagoas - SFA/AL, conforme condições, quantidades e exigências estabelecidas no Termo de Referência e anexos deste Edital.";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"AL";"MACEIO";"05/10/2021";"01/09/2021";"243065,0000"
"000012021";"130077";"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/MT";"5";"Pregão";"21024005057202130";"Objeto: Pregão Eletrônico - Contratação de empresa especializada em serviços continuados de limpeza e conservação, para áreas internas, externas e esquadrias, serviço de copeiragem, serviço de capina e jardinagem, com o fornecimento de mão-de-obra, materiais e produtos, equipamentos de segurança, ferramentas e utensílios, com execução mediante regime de empreitada global, a serem executados nas dependências da Superintendência Federal de Agricultura no Estado de Mato Grosso - SFA-MT, 9º Distrito de Metereol";"Evento de Resultado de Julgame";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"MT";"VARZEA GRANDE";"19/10/2021";"28/09/2021";"553169,0300"
"000012021";"130149";"SERVICO FLORESTAL BRASILEIRO";"5";"Pregão";"02209000312202145";"Objeto: Pregão Eletrônico - Contratação de pessoa jurídica para prestação de serviço de execução de missão (sobrevoo) LiDAR (da sigla em inglês Light Detection And Ranging), de perfilamento a laser aerotransportado, sob demanda.";"Evento de Resultado de Julgame";"44000";"Ministério do Meio Ambiente e Mudança do Cl";"44208";"Serviço Florestal Brasileiro";"DF";"BRASILIA";"18/10/2021";"15/10/2021";"332422,0000"
"000012021";"133088";"SUPERINT. REGIONAL DO DF E ENTORNO - SR(DF)";"5";"Pregão";"54000.023907/2021";"Objeto: Pregão Eletrônico - Contratação de empresa especializada para prestação de serviço de apoio administrativo para atender as necessidades da SR-28/DFE, sediado em Brasília-DF";"Publicado";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22201";"Instituto Nacional de Colonização e Reforma";"DF";"BRASILIA";"22/10/2021";"12/08/2021";"1736468,8800"
"000012021";"135004";"EMBRAPA/CNPAE";"7";"Inexigibilidade de Licitação";"21151.001438/2021";"Objeto: Aquisição de materiais para análise de determinação de teor de óleo.";"Encerrado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"DF";"BRASILIA";"21/10/2021";"";"23783,0000"
"000012021";"135011";"EMBRAPA/CNPA";"9999";"Pregão - Registro de Preço";"21156.001396/2020";"Objeto: Pregão Eletrônico - Eventual aquisição de insumos e defensivos agrícolas.";"Evento de Resultado de Julgame";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"PB";"CAMPINA GRANDE";"26/10/2021";"03/09/2021";"5527,7100"
"000012021";"152800";"INST.FED.DE ALAGOAS/CAMPUS PENEDO";"7";"Inexigibilidade de Licitação";"23041032295202135";"Objeto: Aquisição de equipamentos necessários para recuperação da microdestilaria do IFAL CAMPUS PENEDO.";"Encerrado";"26000";"Ministério da Educação";"26402";"Instituto Federal de Educação, Ciência e T";"AL";"PENEDO";"05/10/2021";"";"32597,0000"
"000012021";"152800";"INST.FED.DE ALAGOAS/CAMPUS PENEDO";"9999";"Pregão - Registro de Preço";"23041034288202097";"Objeto: Pregão Eletrônico - Aquisição de equipamento para laboratório.";"Publicado";"26000";"Ministério da Educação";"26402";"Instituto Federal de Educação, Ciência e T";"AL";"PENEDO";"18/10/2021";"28/01/2021";"28000,0000"
"000012021";"153120";"DECANATO DO CENTRO DE CIEN MATEM E DA NATUREZ";"7";"Inexigibilidade de Licitação";"23079232276202180";"Objeto: É a contratação de empresa para prestação de treinamento especializado o equipamento Espectrômetro de Massa, consoantes especificações e detalhes deste Termo de Referência para as aulas práticas de pesquisa para o Programa de Pós=Graduação em Ciência de Alimentos do Instituto Química - UFRJ, conforme condições, quantidades e exigências estabelecidas neste instrumento.";"Publicado";"26000";"Ministério da Educação";"26245";"Universidade Federal do Rio de Janeiro";"RJ";"RIO DE JANEIRO";"15/10/2021";"";"4000,0000"
"000012021";"153145";"INSTITUTO DE BIOFISICA DA UFRJ";"6";"Dispensa de Licitação";"23079227299202172";"Objeto: Álcool etílico hidratado (70¿gl), apresentação: líquido para o Instituto de Microbiologia Paulo de Góes, Instituto de Bioquímica Médica e Faculdade de Farmácia/CCS-UFRJ.";"Encerrado";"26000";"Ministério da Educação";"26245";"Universidade Federal do Rio de Janeiro";"RJ";"RIO DE JANEIRO";"29/10/2021";"26/10/2021";"2255,0000"
"000012021";"153145";"INSTITUTO DE BIOFISICA DA UFRJ";"7";"Inexigibilidade de Licitação";"23079227458202139";"Objeto: Manutenção e troca de fonte de alimentação para restabelecer o funcionamento do espectrômetro de Ressonância Magnética Nuclear (RMN) 400 MR-Varian, localizado no Instituto de Pesquisas de Produtos Naturais da Universidade Federal do Rio de Janeiro, através da contratação de serviço para manutenção corretiva por inexigibilidade";"Publicado";"26000";"Ministério da Educação";"26245";"Universidade Federal do Rio de Janeiro";"RJ";"RIO DE JANEIRO";"20/10/2021";"";"44611,1800"
"000012021";"153295";"COLEGIO TECNICO/UFMG";"6";"Dispensa de Licitação";"23072.214817/2021";"Objeto: Aquisição de gêneros alimentícios da Agricultura Familiar e do Empreendedor Familiar Rural, para o atendimento ao Programa Nacional de Alimentação Escolar - PNAE";"Encerrado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"21/10/2021";"";"63712,0000"
"000012021";"154032";"FUND.UNIV.FED.DE.CIENC.DA SAUDE DE P.ALEGRE";"2";"Tomada de Preços";"23103208492202160";"Objeto: Contratação de empresa para execução de reforma da edificação anexa ao prédio 3, para implantação do almoxarifado de produtos químicos, com intervenção em uma área aproximada de 85,00 m² conforme condições, quantidades e exigências estabelecidas neste instrumento e seus anexos.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26284";"Fundação Universidade Federal de Ciências ";"RS";"PORTO ALEGRE";"26/10/2021";"";"313340,8600"
"000012021";"154045";"FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO";"2";"Tomada de Preços";"23108051881/20-67";"Objeto: Fornecimento e instalação de grupo gerador de energia de 300 kVA para o Restaurante Universitário no Campus Universitário de Cuiabá";"Evento de Suspensão Publicado";"26000";"Ministério da Educação";"26276";"Fundação Universidade Federal do Mato Gross";"MT";"CUIABA";"15/10/2021";"";"294981,0900"
"000012021";"154359";"FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA";"2";"Tomada de Preços";"23100000369202122";"Objeto: A presente licitação tem como objeto a contratação de empresa especializada para a execução, sob o regime de empreitada a preços unitários, dos serviços necessários de Adequações de PPCI Prédio Anexo do Campus Santana do Livramento da UNIPAMPA, conforme Projeto Básico  Anexo 15 do edital.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26266";"Fundação Universidade Federal do Pampa";"RS";"BAGE";"04/10/2021";"";"300125,2200"
"000012021";"154359";"FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA";"20";"Concurso";"23100008822202149";"Objeto: Seleção de obra musical instrumental a ser utilizada nos meios e produções institucionais da Unipampa.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26266";"Fundação Universidade Federal do Pampa";"RS";"BAGE";"22/10/2021";"";"3500,0000"
"000012021";"154581";"INST.FED.BAIANO / CAMPUS TEIXEIRA DE FREITAS";"7";"Inexigibilidade de Licitação";"23334251347202185";"Objeto: Contratação da Empresa Brasileira de Correios e Telégrafos (ECT) para prestação de serviços exclusivos de postagem de documentos para atender às necessidades do IF Baiano  Campus Teixeira de Freitas, pelo período de 60 (sessenta) meses, em razão da necessidade contínua de utilização de serviços postais";"Encerrado";"26000";"Ministério da Educação";"26404";"Instituto Federal de Educação, Ciência e T";"BA";"TEIXEIRA DE FREITAS";"25/10/2021";"";"10714,8600"
"000012021";"154582";"INST FED RN / CAMPUS SAO GONCALO DO AMARANTE";"7";"Inexigibilidade de Licitação";"23425001120202171";"Objeto: Contratação da PEDUBREU PRODUCOES para participação no evento 'Novembro Negro 2021' do IFRN Campus São Gonçalo do Amarante";"Encerrado";"26000";"Ministério da Educação";"26435";"Instituto Federal de Educação, Ciência e T";"RN";"SAO GONCALO DO AMARANTE";"26/10/2021";"";"1000,0000"
"000012021";"154783";"IFAM - CAMPUS HUMAITA";"7";"Inexigibilidade de Licitação";"23504000452202159";"Objeto: Contratação de empresa especializada para realizar o treinamento de servidores lotados no Departamento de Administração Planejamento, promovido pela empresa Brasil Soluções em capacitações, conforme condições, quantidades e exigências estabelecidas neste instrumento e seus anexos:";"Encerrado";"26000";"Ministério da Educação";"26403";"Instituto Federal de Educação, Ciência e T";"AM";"HUMAITA";"20/10/2021";"";"10730,0000"
"000012021";"155013";"HOSPITAL UNIVERSITARIO ONOFRE LOPES";"6";"Dispensa de Licitação";"23526020014202159";"Objeto: Aquisição de Material Médico-Hospitalar sonda para alimentação gastro jejunal.";"Encerrado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"RN";"NATAL";"20/10/2021";"";"3240,0000"
"000012021";"155885";"INST.FED.BAIANO / CAMPUS XIQUE-XIQUE";"2";"Tomada de Preços";"23806250775202197";"Objeto: Contratação de empresa especializada na execução de obras de engenharia para retomada da construção do prédio do refeitório do Campus Xique-Xique";"Publicado";"26000";"Ministério da Educação";"26404";"Instituto Federal de Educação, Ciência e T";"BA";"XIQUE-XIQUE";"18/10/2021";"";"427429,2500"
"000012021";"156060";"INSTITUTO FEDERAL DA BAHIA- STO ANTONIO JESUS";"9999";"Pregão - Registro de Preço";"23847000576202153";"Objeto: Pregão Eletrônico - O objeto da presente licitação é para escolha da proposta mais vantajosa para Registro de preços para provável aquisição de Monitor para desktop, Tamanho de, no mínimo, 27 polegadas, Resolução 4k, compatível com 3840x2160, Conexão via HDMI 2.0 ou superior, Tecnologia de Tela IPS ou superior, garantia mínima de 12 meses, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Publicado";"26000";"Ministério da Educação";"26427";"Instituto Federal de Educação, Ciência e T";"BA";"SANTO ANTONIO DE JESUS";"19/10/2021";"14/10/2021";"46890,9100"
"000012021";"156655";"INST.FED.DE ALAGOAS/CAMPUS CORURIPE";"7";"Inexigibilidade de Licitação";"23041.032200/2021";"Objeto: Participação no evento ESPECIAL PARA PARTICIPAÇÃO NO 15º PREGÃO WEEK - SEMANA DE ESTUDOS AVANÇADOS SOBRE O PREGÃO , a ser realizado no período de 25 a 29 de outubro de 2021.";"Encerrado";"26000";"Ministério da Educação";"26402";"Instituto Federal de Educação, Ciência e T";"AL";"CORURIPE";"21/10/2021";"";"7964,5000"
"000012021";"158099";"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO";"2";"Tomada de Preços";"23199006653201946";"Objeto: Contratação de empresa especializada para a execução de infraestrutura do projeto de incêndio para instalação dos itens: extintores, sinalização, hidrantes, sistemas de alarmes e demais itens necessários para o funcionamento do sistema de prevenção e combate a incêndio e pânico e obtenção do AVCB no Instituto Federal de Educação, Ciência e Tecnologia do Triângulo Mineiro  Campus Avançado Campina Verde, conforme condições, qualidades e exigências do Edital e Anexos.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26413";"Instituto Federal de Educação, Ciência e T";"MG";"UBERABA";"18/10/2021";"";"0,00"
"000012021";"158124";"IF GOIANO - REITORIA";"2";"Tomada de Preços";"23728000390202151";"Objeto: Construção/execução do laboratório de anatomia animal do IF Goiano - Campus Campos";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26407";"Instituto Federal de Educação, Ciência e T";"GO";"GOIANIA";"21/10/2021";"";"412797,0100"
"000012021";"158282";"IFMA/CAMPUS PINHEIRO";"5";"Pregão";"23249014009202123";"Objeto: Pregão Eletrônico - O objeto da presente licitação é a escolha da proposta mais vantajosa para a Aquisição de gêneros alimentícios, tipo Cesta Básica para distribuição ao alunos contemplados pelo PNAE conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Evento de Suspensão Publicado";"26000";"Ministério da Educação";"26408";"Instituto Federal de Educação, Ciência e T";"MA";"PINHEIRO";"26/10/2021";"19/10/2021";"27749,8800"
"000012021";"158282";"IFMA/CAMPUS PINHEIRO";"7";"Inexigibilidade de Licitação";"23249009738202168";"Objeto: Licença de uso de sistema de Biblioteca Virtual, pacote com até 1.200 (um mil e duzentas) licenças de acesso a alunos discentes e docentes do Instituto Federal de Educação, Ciência e Tecnologia do Maranhão - IFMA, Campus Pinheiro";"Evento de Revogação Publicad";"26000";"Ministério da Educação";"26408";"Instituto Federal de Educação, Ciência e T";"MA";"PINHEIRO";"05/10/2021";"";"49500,0000"
"000012021";"158286";"IFMA/CAMPUS MONTE CASTELO";"9999";"Pregão - Registro de Preço";"23249033782202007";"Objeto: Pregão Eletrônico - Contratação de serviços de manutenção preventiva e corretiva, instalação e desinstalação de equipamentos de ar condicionado conforme condições, quantidades e exigências estabelecidas neste instrumento.";"Evento de Suspensão Publicado";"26000";"Ministério da Educação";"26408";"Instituto Federal de Educação, Ciência e T";"MA";"SAO LUIS";"26/10/2021";"05/07/2021";"510,0000"
"000012021";"158289";"IFMA/CAMPUS ZE DOCA";"9999";"Pregão - Registro de Preço";"23249077007201921";"Objeto: Pregão Eletrônico - Contratação de empresa especializada na prestação de serviços de terceirização de mão de obra para apoio administrativo do IFMA Campus Zé Doca, em regime de dedicação exclusiva, prestados de forma contínua, com jornada de trabalho de 44h semanais";"Evento de Suspensão Publicado";"26000";"Ministério da Educação";"26408";"Instituto Federal de Educação, Ciência e T";"MA";"ZE DOCA";"26/10/2021";"19/07/2021";"237069,3600"
"000012021";"158306";"INST.FED.DO PARA/CAMPUS BELEM";"9999";"Pregão - Registro de Preço";"23051007515202188";"Objeto: Pregão Eletrônico - Aquisição futura e eventual de kits de alimentos para suprir as necessidades da seção de alimentação escolar do Instituto Federal de Educação, Ciência e Tecnologia do Pará-IFPA, Campus Belém";"Evento de Alteração Publicad";"26000";"Ministério da Educação";"26416";"Instituto Federal de Educação, Ciência e T";"PA";"BELEM";"25/10/2021";"06/10/2021";"28501,7400"
"000012021";"158316";"CAMPUS JUAZEIRO DO NORTE/IFCE";"7";"Inexigibilidade de Licitação";"23261002012202136";"Objeto: Contratação da inscrição da servidora Janisi Sales Aragão (SIAPE 1857490) - Docente do campus Juazeiro do Norte, no Curso Online Aterro Sanitário - Planejamento e Operação, a ser realizado no mês de outubro de 2021, promovido pela empresa Centro de Produções Técnicas e Editora Ltda, a ser realizado de forma online.";"Encerrado";"26000";"Ministério da Educação";"26405";"Instituto Federal de Educação, Ciência e T";"CE";"JUAZEIRO DO NORTE";"05/10/2021";"";"505,0000"
"000012021";"158317";"CAMPUS SOBRAL/IFCE";"9999";"Pregão - Registro de Preço";"23257001846202011";"Objeto: Pregão Eletrônico - Aquisição de materiais, insumos e permanentes, para cursos do Instituto Federal de Educação, Ciência e Tecnologia do Ceará - IFCE Campus Sobral e órgãos participantes.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26405";"Instituto Federal de Educação, Ciência e T";"CE";"SOBRAL";"15/10/2021";"04/08/2021";"3300,1200"
"000012021";"158377";"INST.FED.DO NORTE DE MG/CAMPUS SALINAS";"5";"Pregão";"23396001259202118";"Objeto: Pregão Eletrônico - Aquisição de Insumos para Manutenção da Ordenhadeira Mecânica do Setor de Zootecnia III";"Publicado";"26000";"Ministério da Educação";"26410";"Instituto Federal de Educação, Ciência e T";"MG";"SALINAS";"07/10/2021";"06/10/2021";"3460,0000"
"000012021";"158380";"INST.FED.DE ALAGOAS/CAMPUS MARECHAL DEODORO";"7";"Inexigibilidade de Licitação";"23041021484202182";"Objeto: Contratação de empresa especializada na prestação de serviços de recebimento, coleta, entrega e transporte de correspondências postais para o IFAL Campus Marechal Deodoro, conforme condições e exigências estabelecidas no Termo de Referência.";"Encerrado";"26000";"Ministério da Educação";"26402";"Instituto Federal de Educação, Ciência e T";"AL";"MARECHAL DEODORO";"28/10/2021";"";"12000,0000"
"000012021";"158381";"INST.FED.DE ALAGOAS/CAMPUS MACEIO";"6";"Dispensa de Licitação";"23041032078202145";"Objeto: Aquisição com instalação de portas e janelas em vidro temperado para o novo espaço que abrigará as empresas juniores do IFAL/ Campus Maceió.";"Encerrado";"26000";"Ministério da Educação";"26402";"Instituto Federal de Educação, Ciência e T";"AL";"MACEIO";"18/10/2021";"";"5449,0000"
"000012021";"158383";"INST.FED.DE ALAGOAS/CAMPUS PALMEIRA DOS IND.";"7";"Inexigibilidade de Licitação";"23041032004202117";"Objeto: Participação no Evento 15º Pregão Week - Semana Nacional de Estudos Avançados sobre Pregão, a ser realizado no período de 25 a 29 de outubro de 2021.";"Encerrado";"26000";"Ministério da Educação";"26402";"Instituto Federal de Educação, Ciência e T";"AL";"PALMEIRA DOS INDIOS";"22/10/2021";"";"11946,7500"
"000012021";"158435";"INST.FED.BAIANO/CAMPUS SENHOR DO BONFIM";"5";"Pregão";"23333250890202175";"Objeto: Pregão Eletrônico - Contratação de empresa especializada na prestação de serviços comuns, de natureza contínua, na área especifica de Motorista, com fornecimento de mão de obra para atender ao Instituto Federal de Educação, Ciência e Tecnologia Baiano - Campus Senhor do Bonfim, conforme especificações contidas no Termo de Referência.";"Publicado";"26000";"Ministério da Educação";"26404";"Instituto Federal de Educação, Ciência e T";"BA";"SENHOR DO BONFIM";"08/10/2021";"30/09/2021";"227996,3200"
"000012021";"158439";"INST.FED.DO NORTE DE MG/CAMPUS ALMENARA";"9999";"Pregão - Registro de Preço";"23390000017202159";"Objeto: Pregão Eletrônico - Contratação de serviços de manutenção preventiva, corretiva e instalação de aparelhos de ar-condicionado.";"Publicado";"26000";"Ministério da Educação";"26410";"Instituto Federal de Educação, Ciência e T";"MG";"ALMENARA";"25/10/2021";"25/10/2021";"2900,0000"
"000012021";"158508";"INST.FED.DO PARA/CAMPUS ABAETETUBA";"6";"Dispensa de Licitação";"23051008439202153";"Objeto: Aquisição de gêneros alimentícios, oriundos da Agricultura familiar ou do Empreendedor Familiar Rural, para atendimento ao Programa nacional de Alimentação Escolar - PNAE, para atender demanda do Instituto Federal do Pará, Campus Abaetetuba";"Publicado";"26000";"Ministério da Educação";"26416";"Instituto Federal de Educação, Ciência e T";"PA";"ABAETETUBA";"22/10/2021";"";"41381,3600"
"000012021";"158512";"INST.FED.DO PARA/CAMPUS MARABA INDUSTRIAL";"2";"Tomada de Preços";"23051012944202059";"Objeto: Contratação de empresa para execução da obra de adequações do sistema de combate a incêndio dos campi do IFPA localizados em Marabá-PA (Campus Marabá Industrial situado na Rua Folha 22, Quadra Especial, Lote Especial sn 2, R. Nova, Marabá/PA e Campus Marabá Rural situado na Rodovia BR-155, km 25, sn, no Assentamento 26 de Março, sentido Marabá-Eldorado dos Carajás, Zona Rural, Marabá/PA.";"Publicado";"26000";"Ministério da Educação";"26416";"Instituto Federal de Educação, Ciência e T";"PA";"MARABA";"21/10/2021";"";"0,00"
"000012021";"158719";"UNIVERSIDADE FEDERAL DO CARIRI";"5";"Pregão";"2924/2020-61";"Objeto: Pregão Eletrônico - Concessão de uso de área para funcionamento de lanchonete/cantina";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26449";"Universidade Federal do Cariri";"CE";"JUAZEIRO DO NORTE";"29/10/2021";"08/03/2021";"21283,2000"
"000012021";"158958";"CAMPUS ARACATI/IFCE";"7";"Inexigibilidade de Licitação";"23483.001854/2021";"Objeto: Inscrições dos servidores que atuam atualmente como fiscais de contratos do IFCE Campus Aracati, para participação no Curso de Fiscalização de Contratos de Serviços Terceirizados a ser realizado de forma Online pela Empresa One Cursos - Treinamento, Desenvolvimento e Capacitação LTDA.";"Publicado";"26000";"Ministério da Educação";"26405";"Instituto Federal de Educação, Ciência e T";"CE";"ARACATI";"26/10/2021";"";"15000,0000"
"000012021";"160013";"COLEGIO MILITAR DE MANAUS";"2";"Tomada de Preços";"64255005945202141";"Objeto: Contratação de escritório de engenharia ou de arquitetura para elaboração de projeto de arquitetura (projeto arquitetônico de adequação de acessibilidade) do Colégio Militar De Manaus conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"AM";"MANAUS";"20/10/2021";"";"89806,3300"
"000012021";"160017";"COMISSAO REGIONAL DE OBRAS/12";"7";"Inexigibilidade de Licitação";"64333003821202151";"Objeto: Contratação de empresa para prestação de serviços de publicação de matérias em jornais de circulação local, em proveito da Comissão Regional de Obras da 12ª Região Militar, em Manaus/AM.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"AM";"MANAUS";"04/10/2021";"";"75000,0000"
"000012021";"160036";"COMANDO DA 6ª REGIAO MILITAR";"2";"Tomada de Preços";"64299002546202112";"Objeto: Serviços de Engenharia para ADEQUAÇÃO DA SALA DO CGA EM ENFERMARIA DO CENTRO MARECHAL CANTUÁRIA (CMC) DO COMANDO DA 6ª REGIÃO MILITAR";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"BA";"SALVADOR";"08/10/2021";"";"34206,4800"
