"Número Licitação";"Código UG";"Nome UG";"Código Modalidade Compra";"Modalidade Compra";"Número Processo";"Objeto";"Situação Licitação";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"UF";"Município";"Data Resultado Compra";"Data Abertura";"Valor Licitação"
"000012020";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"5";"Pregão";"60092000244201951";"Objeto: Pregão Eletrônico - Contratação de empresa especializada, sob a forma de execução indireta para prestação de serviços continuados de Recepção nas dependências do Centro Regional de Belém - PA do Centro Gestor e Operacional do Sistema de Proteção da Amazônia - CENSIPAM";"Publicado";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo";"DF";"BRASILIA";"14/08/2020";"10/08/2020";"78120,0000"
"000012020";"110746";"INTERVENCAO FEDERAL RIO DE JANEIRO";"6";"Dispensa de Licitação";"00144001079202011";"Objeto: Aquisição de material de consumo (expediente, faxina, proteção e segurança e copa e cozinha)";"Encerrado";"20000";"Presidência da República";"20101";"Presidência da República";"DF";"BRASILIA";"06/08/2020";"28/07/2020";"1594,6200"
"000012020";"113203";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IEN";"5";"Pregão";"1345.0139/2020-77";"Objeto: Pregão Eletrônico - Contratação de serviços de coleta de lixo, transporte e destinação final com utilização de caçambas.";"Publicado";"24000";"Ministério da Ciência, Tecnologia e Inovaç";"20301";"Comissão Nacional de Energia Nuclear";"RJ";"RIO DE JANEIRO";"10/08/2020";"07/08/2020";"46800,0000"
"000012020";"120623";"GRUPAMENTO DE APOIO DOS AFONSOS";"9999";"Pregão - Registro de Preço";"67564028157201911";"Objeto: Pregão Eletrônico - Contratação de empresa para a prestação de Serviços de Outsourcing de Tecnologia da Informação";"Publicado";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"RJ";"RIO DE JANEIRO";"06/08/2020";"07/07/2020";"0,00"
"000012020";"120632";"GRUPAMENTO DE APOIO DE RECIFE";"2";"Tomada de Preços";"67610052901201958";"Objeto: Adaptação do terminal de passageiros, nova scoam e sala de autoridades do CINDACTA III, incluindo material e mão-de-obra especializada, conforme especificações técnicas.";"Publicado";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"PE";"RECIFE";"13/08/2020";"";"1567185,0000"
"000012020";"120634";"GRUPAMENTO DE APOIO DE BARBACENA";"6";"Dispensa de Licitação";"67552013210201919";"Objeto: Contratação de serviços de TV por assinatura, pelo período de 12 (doze) meses, prorrogável na forma da lei, para captação, instalação e distribuição de sinais de TV por assinatura, incluindo a adesão, o fornecimento, em regime de comodato, dos decodificadores e controles remotos, a infraestrutura necessária para a distribuição dos sinais e a assistência técnica preventiva e corretiva dos serviços e equipamentos.";"Encerrado";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"MG";"BARBACENA";"19/08/2020";"";"3468,0000"
"000012020";"120636";"GRUPAMENTO DE APOIO DE LAGOA SANTA";"7";"Inexigibilidade de Licitação";"67532005252201914";"Objeto: Pagamento de Taxa de Responsabilidade Técnica - ART";"Encerrado";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"MG";"LAGOA SANTA";"10/08/2020";"";"3008,6000"
"000012020";"120638";"BASE AEREA DE CAMPO GRANDE";"2";"Tomada de Preços";"67268013632202025";"Objeto: Contratação de empresa especializada para realização de serviço de manutenção da rede de distribuição  de energia elétrica em média e baixa tensão da Ala 5";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"MS";"CAMPO GRANDE";"25/08/2020";"";"306833,1300"
"000012020";"135009";"EMBRAPA/CPAMN";"7";"Inexigibilidade de Licitação";"21188.001915/2019";"Objeto: Prestação de serviços de postagens de Correspondências e Encomendas via Carta e Carta com AR, PAC e PAC com AR, Sedex e Sedex com AR, caixa postal, serviços telemáticos, aquisição de produtos e serviços internacionais para atender às necessidades da Embrapa Meio-Norte, pelo o período de 12 (doze) meses.";"Encerrado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"PI";"TERESINA";"18/08/2020";"";"50000,0000"
"000012020";"135284";"CONAB SEDE SUREG SANTA CATARINA";"6";"Dispensa de Licitação";"21215000092201909";"Objeto: Trata-se de aquisição de material de consumo com a prestação de serviços e mão de obra para o veiculo marca Chevrolet, S10 - Placa MCU 7093, pertencente a CONAB-SC";"Encerrado";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"SC";"SAO JOSE";"27/08/2020";"";"1733,0000"
"000012020";"135461";"CONAB SEDE SUREG RONDONIA";"6";"Dispensa de Licitação";"21219000006202053";"Objeto: Aquisição de suprimentos para impressoras (cartuchos, cilindros e toners) destinados ao atendimento das necessidades da Conab  Sureg/RO e Unidades Armazenadoras.";"Encerrado";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"RO";"PORTO VELHO";"18/08/2020";"07/08/2020";"4936,7400"
"000012020";"152143";"IFB - CAMPUS RECANTO DAS EMAS";"7";"Inexigibilidade de Licitação";"23513002287201946";"Objeto: Capacitação - Participação no 15º Congresso de Pregoeiros.";"Encerrado";"26000";"Ministério da Educação";"26428";"Instituto Federal de Educação, Ciência e T";"DF";"BRASILIA";"27/08/2020";"";"3750,0000"
"000012020";"152430";"INST. FED. DE SERGIPE/CAMPUS ITABAIANA";"7";"Inexigibilidade de Licitação";"23060001230202039";"Objeto: Contratação de serviço referente à inscrição dos servidores Frank de Souza Mangabeira e Márcio Rembrandt do Nascimento Lima no curso on-line 'passo a passo para análise da proposta de preços nas licitações de obras públicas'.";"Encerrado";"26000";"Ministério da Educação";"26423";"Instituto Federal de Educação, Ciência e T";"SE";"ITABAIANA";"06/08/2020";"";"3180,0000"
"000012020";"152662";"IF CATARINENSE - CAMPUS FRAIBURGO";"9999";"Pregão - Registro de Preço";"23352001670202019";"Objeto: Pregão Eletrônico - O objeto da presente licitação é a escolha da proposta mais vantajosa para aquisição de Materiais Gráficos e de Comunicação Visual para o Instituto Federal de Educação, Ciência e Tecnologia Catarinense  Campus Fraiburgo e demais órgãos participantes.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26422";"Instituto Federal de Educação, Ciência e T";"SC";"FRAIBURGO";"11/08/2020";"22/07/2020";"9000,0000"
"000012020";"153037";"UNIVERSIDADE FEDERAL DE ALAGOAS";"5";"Pregão";"23065000849202004";"Objeto: Pregão Eletrônico - Contratação de serviços de vigilância patrimonial armada e desarmada, incluindo-se equipamentos, uniformes e insumos necessários à execução adequada nos Campi da Universidade Federal de Alagoas";"Evento de Alteração Publicad";"26000";"Ministério da Educação";"26231";"Universidade Federal de Alagoas";"AL";"MACEIO";"26/08/2020";"03/08/2020";"14343661,2400"
"000012020";"153063";"UNIVERSIDADE FEDERAL DO PARA";"9999";"Pregão - Registro de Preço";"032474/2019-81";"Objeto: Pregão Eletrônico - Aquisição de GÊNEROS ALIMENTÍCIOS PERECÍVEIS  PROTEINA, para atender ao Restaurante Universitárioda UFPA";"Evento de Suspensão Publicado";"26000";"Ministério da Educação";"26239";"Universidade Federal do Pará";"PA";"BELEM";"25/08/2020";"05/03/2020";"536400,0000"
"000012020";"153074";"CENTRO DE CIENC.HUMA. SOC. E AGRARIAS DA UFPB";"9999";"Pregão - Registro de Preço";"23074016227202090";"Objeto: Pregão Eletrônico - Aquisição de ração animal e insumos para a fabricação de ração para o Centro de Ciências Humanas, Sociais e Agrárias e Colégio Agrícola Vidal de Negreiros (UFPB - CAMPUS III)";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26240";"Universidade Federal da Paraíba";"PB";"BANANEIRAS";"17/08/2020";"03/08/2020";"3800,0000"
"000012020";"153166";"UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO";"7";"Inexigibilidade de Licitação";"23083032405202091";"Objeto: Pagamento de inscrição de servidoras em curso de capacitação.";"Encerrado";"26000";"Ministério da Educação";"26249";"Universidade Federal Rural do Rio de Janeiro";"RJ";"SEROPEDICA";"24/08/2020";"";"1600,0000"
"000012020";"153254";"ADMINISTRACAO GERAL/UFMG";"9999";"Pregão - Registro de Preço";"23072203010202017";"Objeto: Pregão Eletrônico - Aquisição parcelada de Acessórios de Informática destinados às diversas unidades gestoras da UFMG.";"Publicado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"20/08/2020";"30/06/2020";"0,00"
"000012020";"153293";"INSTITUTO DE GEO-CIENCIAS/UFMG";"7";"Inexigibilidade de Licitação";"23072220298202086";"Objeto: Licenciamento pelo período de um ano de uso do software ArcGis (Educacional Acadêmico) para 50 usuários.";"Encerrado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"26/08/2020";"";"6945,0300"
"000012020";"154080";"UNIVERSIDADE FEDERAL DE RORAIMA";"9999";"Pregão - Registro de Preço";"23129000980202057";"Objeto: Pregão Eletrônico - Contratação de empresa especializada em serviços gráficos de impressão, dobramento, empacotamento, despacho e entrega de Cadernos de Provas para realização do VESTIBULAR (Processo Seletivo Seriado-PSS: 1.ª Etapa-E1, 2.ª Etapa-E2 e 3.ª Etapa-E3 e Prova Integral-PI) no âmbito da Universidade Federal de Roraima.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26250";"Universidade Federal de Roraima";"RR";"BOA VISTA";"14/08/2020";"12/08/2020";"132000,0000"
"000012020";"154359";"FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA";"2";"Tomada de Preços";"23100004685202092";"Objeto: A presente licitação tem como objeto a contratação de empresa especializada para a execução, sob o regime de empreitada a preços unitários, dos serviços necessários das Adequações da Rede de Esgoto Cloacal do Restaurante Universitário no Campus I São Borja da UNIPAMPA, conforme Projeto Básico do Edital.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26266";"Fundação Universidade Federal do Pampa";"RS";"BAGE";"26/08/2020";"";"74895,5000"
"000012020";"154840";"INST FED RN / CAMPUS SAO PAULO DO POTENGI";"5";"Pregão";"23515000069202091";"Objeto: Pregão Eletrônico - Contratação de empresa especializada na prestação de serviços de asseio, limpeza e conservação das instalações físicas e mobiliárias, com fornecimento de mão-de-obra e materiais/equipamentos necessários à execução adequada dos serviços, conforme condições, quantidades, exigências e estimativas estabelecidas no Termo de Referência.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26435";"Instituto Federal de Educação, Ciência e T";"RN";"SAO PAULO DO POTENGI";"25/08/2020";"13/05/2020";"385941,7100"
"000012020";"154863";"UNIV.FED.RURAL SEMI-ARIDO/CAMP.PAU DOS FERROS";"7";"Inexigibilidade de Licitação";"23091006717202027";"Objeto: Publicação do artigo intitulado 'Produção de biodiesel a partir do aproveitamento do óleo de coco obtido de material vegetal da região do Semiárido Potiguar', de autoria de Lísia Virgínia Pinto Medeiros, Shirlene Kelly Santos Carmo, Ricardo Paulo Fonseca Melo e Bruna Fernandes Martins, o qual integrará a revista científica 'BRAZILIAN JOURNAL OF DEVELOPMENT' da Brazilian Journals Publicações de Periódicos e Editora.";"Encerrado";"26000";"Ministério da Educação";"26264";"Universidade Federal Rural do Semi-Árido";"RN";"PAU DOS FERROS";"20/08/2020";"";"490,0000"
"000012020";"155021";"HOSPITAL DAS CLINICAS DA UFMG";"7";"Inexigibilidade de Licitação";"23537032431201909";"Objeto: Aquisição de pas adesivas";"Encerrado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"MG";"BELO HORIZONTE";"31/08/2020";"";"28080,0000"
"000012020";"155143";"INST.FED.SUL-RIO-GRANDENSE/CAMPUS GRAVATAI";"6";"Dispensa de Licitação";"237020003112020";"Objeto: Contratação de pessoa jurídica para a prestação de serviços de controle sanitário integrado no combate a pragas urbanas, bem como limpeza e desinfecção química nas caixas d'água nas dependências do IFSul - Câmpus Gravataí.";"Encerrado";"26000";"Ministério da Educação";"26436";"Instituto Federal de Educação, Ciência e T";"RS";"GRAVATAI";"03/08/2020";"";"7540,0000"
"000012020";"155892";"IFPB - CAMPUS SANTA RITA";"7";"Inexigibilidade de Licitação";"23797000330202033";"Objeto: Inscrição do servidor Leonardo Freire de Mendonça Soares no 15¿ Congresso Brasileiro de pregoeiros (online)";"Encerrado";"26000";"Ministério da Educação";"26417";"Instituto Federal de Educação, Ciência e T";"PB";"SANTA RITA";"10/08/2020";"";"2700,0000"
"000012020";"155941";"INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE";"6";"Dispensa de Licitação";"23228001706201786";"Objeto: Cotação Eletrônica para Aquisição de Insumos para Fazenda";"Encerrado";"26000";"Ministério da Educação";"26426";"Instituto Federal de Educação, Ciência e T";"AP";"PORTO GRANDE";"20/08/2020";"07/08/2020";"16104,0000"
"000012020";"156154";"INST. FED. DO PARANA/CAMPUS PINHAIS";"5";"Pregão";"23411018429201935";"Objeto: Pregão Eletrônico - Contratação de empresa prestadora de serviços terceirizados de apoio às atividades operacionais e administrativas, para prestação de serviços de natureza contínua, nas categorias profissionais de Oficial de Manutenção Predial, Auxiliar Administrativo e Jardineiro, com vistas a atender às necessidades da unidade Campus Pinhais do Instituto Federal do Paraná - IFPR.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"PR";"PINHAIS";"25/08/2020";"29/07/2020";"126843,8400"
"000012020";"156542";"INST. FED. DO PARANA/CAMPUS CAPANEMA";"6";"Dispensa de Licitação";"23411003854202063";"Objeto: Contratação de serviços de certificação digital, segundo as normas da ICP-BRASIL (Infraestrutura de Chaves Públicas Brasileiras) compreendendo a emissão de certificados digitais com o fornecimento da mídia de armazenamento (token) e renovação de certificados digitais para atender as necessidades do IFPR.";"Encerrado";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"PR";"CAPANEMA";"13/08/2020";"";"1830,0000"
"000012020";"156543";"INST. FED. DO PARANA/CAMPUS JAGUARIAIVA";"6";"Dispensa de Licitação";"23411.008183/2020";"Objeto: Contratação especializada em em serviços de reparação e manutenção para troca da cobertura do pátio central do bloco administrativo (projeto padrão) do Campus Jaguariaíva, situado na avenida eloa martins passos félix,rodovia 151, na cidade de jaguariaíva.";"Publicado";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"PR";"JAGUARIAIVA";"25/08/2020";"";"58650,2200"
"000012020";"156545";"INST. FED. DO PARANA/CAMPUS PITANGA";"6";"Dispensa de Licitação";"23411009360202092";"Objeto: Aquisição de cestas básicas (kit de alimentos) para doação à alunos matriculados no ensino médio regular do IFPR - Campus Pitanga.";"Encerrado";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"PR";"PITANGA";"26/08/2020";"";"14664,7200"
"000012020";"156687";"UNIVERSIDADE FEDERAL DO AGRESTE DE PERNAMBUCO";"6";"Dispensa de Licitação";"23082.006331/2020";"Objeto: Contratação de empresa especializada para o serviço de dedetização em diversos prédios da Universidade Federal do Agreste de Pernambuco (UFAPE).";"Encerrado";"26000";"Ministério da Educação";"26456";"Universidade Federal do Agreste de Pernambuco";"PE";"GARANHUNS";"03/08/2020";"";"16652,9200"
"000012020";"158267";"IFFAR - CAMPUS DE ALEGRETE";"6";"Dispensa de Licitação";"23215001000202069";"Objeto: Aquisição de materiais de consumo e equipamentos para atender à demanda de enfrentamento ao COVID 19";"Encerrado";"26000";"Ministério da Educação";"26420";"Instituto Federal de Educação, Ciência e T";"RS";"ALEGRETE";"03/08/2020";"";"29269,0000"
"000012020";"158268";"IFFAR - CAMPUS SAO VICENTE DO SUL";"9999";"Pregão - Registro de Preço";"23238001361201911";"Objeto: Pregão Eletrônico - Materiais e medicamentos veterinários";"Publicado";"26000";"Ministério da Educação";"26420";"Instituto Federal de Educação, Ciência e T";"RS";"SAO VICENTE DO SUL";"03/08/2020";"06/07/2020";"933,3000"
"000012020";"158269";"IFFAR - CAMPUS JULIO CASTILHOS";"7";"Inexigibilidade de Licitação";"23239000807202014";"Objeto: Contratação de serviços postais e encomendas para atender as necessidades do IFFAR Campus Júlio de Castilhos";"Publicado";"26000";"Ministério da Educação";"26420";"Instituto Federal de Educação, Ciência e T";"RS";"JULIO DE CASTILHOS";"14/08/2020";"";"30000,0000"
"000012020";"158274";"INST.FED. FLUMINENSE/CAMPUS CAMPOS-CENTRO";"9999";"Pregão - Registro de Preço";"23318001441202011";"Objeto: Pregão Eletrônico - Aquisição parcelada e futura de açúcar e outros, pelo SISTEMA DE REGISTRO DE PREÇOS, necessário (a) para atender as demandas do campus Campos Centro, campus Guarus, Reitoria e Pólo Avançado do INSTITUTO FEDERAL FLUMINENSE (IFF), com participação exclusiva microempresas (ME) e empresas de pequeno porte (EPP) em observância ao art. 47 da lei complementar 123/2006.";"Publicado";"26000";"Ministério da Educação";"26434";"Instituto Federal de Educação, Ciência e T";"RJ";"CAMPOS DOS GOYTACAZES";"10/08/2020";"25/06/2020";"0,00"
"000012020";"158276";"IFMA/CAMPUS MACARANA";"7";"Inexigibilidade de Licitação";"23249034063200212";"Objeto: Contratação de empresa especializada para prestação de serviços de gerenciamento virtual de acervo bibliográfico e documento para IFMA Campus São Luis Maracanã";"Encerrado";"26000";"Ministério da Educação";"26408";"Instituto Federal de Educação, Ciência e T";"MA";"SAO LUIS";"25/08/2020";"";"13470,0000"
"000012020";"158276";"IFMA/CAMPUS MACARANA";"9999";"Pregão - Registro de Preço";"23249086720201965";"Objeto: Pregão Eletrônico - Contratação de empresa para aquisição de pães para o setor de alimentação e nutrição do IFMA - Campus São Luis Maracanã.";"Publicado";"26000";"Ministério da Educação";"26408";"Instituto Federal de Educação, Ciência e T";"MA";"SAO LUIS";"24/08/2020";"16/07/2020";"27000,0000"
"000012020";"158281";"IFPB - CAMPUS CAMPINA GRANDE";"9999";"Pregão - Registro de Preço";"23325002282202074";"Objeto: Pregão Eletrônico - A presente licitação tem por objetivo a aquisição de alambrado com tela e grade em metalon com a finalidade de aumentar a segurança do publico interno e externo do IFPB  Campus Campina Grande, bem como atender as demandas e solicitações de requisições dos diversos setores junto com a referida coordenação, conforme especificações constantes no Termo de Referência.";"Publicado";"26000";"Ministério da Educação";"26417";"Instituto Federal de Educação, Ciência e T";"PB";"CAMPINA GRANDE";"14/08/2020";"11/08/2020";"37101,0000"
"000012020";"158295";"IFMA/CAMPUS ACAILANDIA";"5";"Pregão";"23249011780201924";"Objeto: Pregão Eletrônico - Concessão onerosa de uso de bem público para administração das instalações da cantina escolar, com contrapartida de oferecer, por menor preço, lanches à comunidade escolar do IFMA - Campus Açailândia";"Publicado";"26000";"Ministério da Educação";"26408";"Instituto Federal de Educação, Ciência e T";"MA";"ACAILANDIA";"24/08/2020";"11/08/2020";"241,0000"
"000012020";"158314";"CAMPUS LIMOEIRO DO NORTE/IFCE";"7";"Inexigibilidade de Licitação";"23260002443202021";"Objeto: Pagamento de inscrição para participação nos cursos de 'O NOVO PREGÃO ELETRÔNICO DE ACORDO COM O DECRETO FEDERAL Nº 10.024/2019: PRINCIPAIS NOVIDADES E DESAFIOS', 'ELABORAÇÃO E ANÁLISE DE PLANILHA DE CUSTOS E FORMAÇÃO DE PREÇOS PARA CONTRATAÇÃO DE SERVIÇOS TERCEIRIZADOS' e 'CONTRATOS ADMINISTRATIVOS '";"Encerrado";"26000";"Ministério da Educação";"26405";"Instituto Federal de Educação, Ciência e T";"CE";"LIMOEIRO DO NORTE";"28/08/2020";"";"3172,0000"
"000012020";"158315";"CAMPUS QUIXADA/IFCE";"5";"Pregão";"23258000783202067";"Objeto: Pregão Eletrônico - Contratação de serviços comuns e continuados com dedicação de mão de obra exclusiva, para conservação, limpeza e asseio do IFCE campus de Quixadá, conforme condições, quantidades e exigências estabelecidas nO Edital e seus anexos.";"Publicado";"26000";"Ministério da Educação";"26405";"Instituto Federal de Educação, Ciência e T";"CE";"QUIXADA";"31/08/2020";"13/08/2020";"423021,3600"
"000012020";"158316";"CAMPUS JUAZEIRO DO NORTE/IFCE";"7";"Inexigibilidade de Licitação";"23261001452202095";"Objeto: Inscrições das servidoras Amanda Salustiano dos Santos (SIAPE 3012237), Antônia Raquel Félix da Silva (SIAPE 2418125) e Janaína Bezerra Leandro Andrade (SIAPE: 2229743) nos cursos de capacitações profissionais intitulados 'Capacitação de Pregoeiro no Sistema COMPRASNET, 'Planilha de Custos e Formação de Preço e Treinamento Completo de Licitações";"Encerrado";"26000";"Ministério da Educação";"26405";"Instituto Federal de Educação, Ciência e T";"CE";"JUAZEIRO DO NORTE";"11/08/2020";"";"5400,0000"
"000012020";"158320";"CAMPUS IGUATU/IFCE";"7";"Inexigibilidade de Licitação";"23266001589202008";"Objeto: Inscrição do servidor Ramon Suassuna dos Santos no curso O NOVO PREGÃO ELETRÔNICO DE ACORDO COM O DECRETO FEDERAL Nº 10.024/2019: PRINCIPAIS NOVIDADES E DESAFIOS e Inscrição da servidora Martilla Sousa Silva no curso CONTRATOS ADMINISTRATIVOS.";"Publicado";"26000";"Ministério da Educação";"26405";"Instituto Federal de Educação, Ciência e T";"CE";"IGUATU";"31/08/2020";"";"2000,0000"
"000012020";"158340";"INST.FED.SUL-RIO-GRANDENSE/CAMPUS CHARQUEADAS";"6";"Dispensa de Licitação";"23166000633202082";"Objeto: Contratação de pessoa jurídica para a prestação de serviços de distribuição de Publicidade Legal Impressa e/ou Eletrônica para o uso do Campus Charqueadas do Instituto Federal Sul-rio-grandense para este e para os próximos exercícios.";"Publicado";"26000";"Ministério da Educação";"26436";"Instituto Federal de Educação, Ciência e T";"RS";"CHARQUEADAS";"28/08/2020";"";"200000,0000"
"000012020";"158342";"INST.FED.RONDONIA/CAMPUS VILHENA";"7";"Inexigibilidade de Licitação";"23243010997202019";"Objeto: Renovação da assinatura de licença de utilização do Banco de Preços.";"Encerrado";"26000";"Ministério da Educação";"26421";"Instituto Federal de Educação, Ciência e T";"RO";"VILHENA";"20/08/2020";"";"7990,0000"
"000012020";"158342";"INST.FED.RONDONIA/CAMPUS VILHENA";"9999";"Pregão - Registro de Preço";"23243001450202014";"Objeto: Pregão Eletrônico - Aquisição de Material de Expediente para atender a demanda da Reitoria e Campi.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26421";"Instituto Federal de Educação, Ciência e T";"RO";"VILHENA";"14/08/2020";"16/07/2020";"10195,1400"
