"Número Licitação";"Código UG";"Nome UG";"Código Modalidade Compra";"Modalidade Compra";"Número Processo";"Objeto";"Situação Licitação";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"UF";"Município";"Data Resultado Compra";"Data Abertura";"Valor Licitação"
"000102020";"158312";"INST.FED.TRIANGULO MINEIRO/CAMPUS UBERLANDIA";"6";"Dispensa de Licitação";"23201.003559/2020";"Objeto: Milho seco em grãos - a granel, umidade máxima de 13% e livre de insetos e impurezas";"Encerrado";"26000";"Ministério da Educação";"26413";"Instituto Federal de Educação, Ciência e T";"MG";"UBERLANDIA";"10/09/2020";"";"34989,0000"
"000102020";"158312";"INST.FED.TRIANGULO MINEIRO/CAMPUS UBERLANDIA";"9999";"Pregão - Registro de Preço";"23201001948202073";"Objeto: Pregão Eletrônico - Aquisição de MATERIAIS PARA MANUTENÇÃO DE BENS MÓVEIS E IMÓVEIS - LISTA 04.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26413";"Instituto Federal de Educação, Ciência e T";"MG";"UBERLANDIA";"28/09/2020";"17/09/2020";"541,5000"
"000102020";"158333";"INST.FED.MATO GROSSO/CAMPUS CUIABA";"6";"Dispensa de Licitação";"23194.003873.2020";"Objeto: Aquisição de placas de identificação de veículos (dianteira e traseira), categoria oficial padrão PIV Mercosul.";"Encerrado";"26000";"Ministério da Educação";"26414";"Instituto Federal de Educação, Ciência e T";"MT";"CUIABA";"23/09/2020";"";"360,0000"
"000102020";"158333";"INST.FED.MATO GROSSO/CAMPUS CUIABA";"7";"Inexigibilidade de Licitação";"23194003869202033";"Objeto: Curso de Capacitação em TOPOGRAFIA COM DRONES 4.0 e CARTOGRAFIA TEMÁTICA a distãncia.";"Publicado";"26000";"Ministério da Educação";"26414";"Instituto Federal de Educação, Ciência e T";"MT";"CUIABA";"23/09/2020";"";"1586,3400"
"000102020";"158396";"INST. FED. DO PARANA/CAMPUS FOZ DO IGUACU";"6";"Dispensa de Licitação";"23411009637202087";"Objeto: Aquisição de carpete para forração, para atender às necessidades do Campus Foz do Iguaçu, de acordo com as especificações descritas no Termo de Referência.";"Encerrado";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"PR";"FOZ DO IGUACU";"15/09/2020";"";"1848,0000"
"000102020";"158402";"INST. FED. DO PARANA/CAMPUS UMUARAMA";"6";"Dispensa de Licitação";"23411.008930/2020";"Objeto: Aquisição de serviço de empresa especializada na realização de dedetização, desratização e limpeza de caixa d'água para o Campus Umuarama";"Encerrado";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"PR";"UMUARAMA";"08/09/2020";"";"6900,0000"
"000102020";"158405";"INST. FED. DA BAHIA/CAMPUS VALENCA";"6";"Dispensa de Licitação";"23280001085202000";"Objeto: Aquisição de uniformes esportivos para discentes do IFBA Campus Valença";"Encerrado";"26000";"Ministério da Educação";"26427";"Instituto Federal de Educação, Ciência e T";"BA";"VALENCA";"09/09/2020";"";"3986,6400"
"000102020";"158434";"INST.FED.DE GOIAS/CAMPUS URUACU";"6";"Dispensa de Licitação";"23377000096202095";"Objeto: O objeto do presente instrumento é a contratação de empresa especializada na prestação de Serviços de manutenção da estrutura e de recursos didáticos das salas de aula e auditório, para atender às necessidades do INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS/CAMPUS URUAÇU";"Publicado";"26000";"Ministério da Educação";"26429";"Instituto Federal de Educação, Ciência e T";"GO";"URUACU";"16/09/2020";"";"17222,0000"
"000102020";"158435";"INST.FED.BAIANO/CAMPUS SENHOR DO BONFIM";"6";"Dispensa de Licitação";"23333250976202017";"Objeto: Aquisição de insumos destinados a fabricação de álcool gel 70% para medidas de redução da disseminação do coronavírus (COVID-19) no IF BAIANO.";"Encerrado";"26000";"Ministério da Educação";"26404";"Instituto Federal de Educação, Ciência e T";"BA";"SENHOR DO BONFIM";"03/09/2020";"";"7644,0000"
"000102020";"158454";"INST. FED. DO MS/CAMPUS TRES LAGOAS";"6";"Dispensa de Licitação";"23347008792202005";"Objeto: Aquisição de Kits Alimentação (Cesta Básica) com Recursos oriundos do Programa Nacional de Alimentação Escolar - PNAE PNAE - para atender aos estudantes do IFMS Campus Três Lagoas.";"Publicado";"26000";"Ministério da Educação";"26415";"Instituto Federal de Educação, Ciência e T";"MS";"TRES LAGOAS";"02/09/2020";"";"28963,1700"
"000102020";"158461";"IF CATARINENSE - CAMPUS CONCORDIA";"6";"Dispensa de Licitação";"23351003182202048";"Objeto: Aquisição de equipamentos elétricos";"Encerrado";"26000";"Ministério da Educação";"26422";"Instituto Federal de Educação, Ciência e T";"SC";"CONCORDIA";"08/09/2020";"";"25440,6600"
"000102020";"158462";"IF CATARINENSE - CAMPUS SANTA ROSA DO SUL";"7";"Inexigibilidade de Licitação";"23354002375202051";"Objeto: Inscrição de dois servidores no curso de FISCALIZAÇÃO ADMINISTRATIVA DE CONTRATOS TERCEIRIZADOS Com ênfase na análise documental, procedimentos previstos na IN SEGES/MP Nº 05/2017, na elaboração de Check-Lists e nos impactos da COVID-19.";"Encerrado";"26000";"Ministério da Educação";"26422";"Instituto Federal de Educação, Ciência e T";"SC";"SANTA ROSA DO SUL";"17/09/2020";"";"1354,8000"
"000102020";"158469";"IFPB - CAMPUS JOAO PESSOA";"6";"Dispensa de Licitação";"23170001996202076";"Objeto: Aquisição de material permanente, software e leitor de digitais, para controle acesso de pessoas.";"Encerrado";"26000";"Ministério da Educação";"26417";"Instituto Federal de Educação, Ciência e T";"PB";"JOAO PESSOA";"28/09/2020";"";"2770,0000"
"000102020";"158469";"IFPB - CAMPUS JOAO PESSOA";"7";"Inexigibilidade de Licitação";"23170002167202019";"Objeto: Inscrição das servidoras Thayssa Daniela da Silva Gomes e Elaine Cristina Nepomuceno Bezerra no curso 'Estudos Técnicos Preliminares e Sistema ETP Digital: teoria e prática', modalidade EAD, oferecido pelo Instituto Certame, a ser realizado nos dias 28 e 29 de setembro de 2020, das 14h às 18h, carga horária: 08h.";"Encerrado";"26000";"Ministério da Educação";"26417";"Instituto Federal de Educação, Ciência e T";"PB";"JOAO PESSOA";"23/09/2020";"";"1400,0000"
"000102020";"158476";"INST.FED.MINAS GERAIS/CAMPUS S.J.EVANGELISTA";"9999";"Pregão - Registro de Preço";"23214001018202071";"Objeto: Pregão Eletrônico - Aquisição de sementes, mudas de plantas e insumos para o IFMG - Campus São João Evangelista";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26409";"Instituto Federal de Educação, Ciência e T";"MG";"SAO JOAO EVANGELISTA";"10/09/2020";"10/09/2020";"4500,0000"
"000102020";"158489";"INST.FED.DO TOCANTINS/CAMPUS PARAISO DO TO";"9999";"Pregão - Registro de Preço";"23234009944202056";"Objeto: Pregão Eletrônico - Aquisição de mobiliário e eletrodoméstico.";"Evento de Alteração Publicad";"26000";"Ministério da Educação";"26424";"Instituto Federal de Educação, Ciência e T";"TO";"PARAISO DO TOCANTINS";"23/09/2020";"25/08/2020";"317404,5000"
"000102020";"158718";"UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARA";"7";"Inexigibilidade de Licitação";"23479011871202090";"Objeto: Contratação de serviço de capacitação de 02 (dois) servidores acerca do curso de Prestação de contas de convênios online e em tempo real, conforme condições, quantidades e exigências estabelecidas no Projeto Básico";"Encerrado";"26000";"Ministério da Educação";"26448";"Universidade Federal do Sul e Sudeste do Par";"PA";"MARABA";"29/09/2020";"";"1440,0000"
"000102020";"160027";"4º BATALHAO DE ENGENHARIA DE CONSTRUCAO";"9999";"Pregão - Registro de Preço";"64042007054202044";"Objeto: Pregão Eletrônico - Contratação de serviço de locação de veículo tipo Ônibus, com combustível e motorista por conta da contratada, para atender às necessidades de transporte de tropa do 4º Batalhão de Engenharia de Construção.";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"BA";"BARREIRAS";"18/09/2020";"13/08/2020";"8734,1000"
"000102020";"160120";"4. DEPOSITO DE SUPRIMENTO";"9999";"Pregão - Registro de Preço";"64451004901202005";"Objeto: Pregão Eletrônico - Aquisição de óleos lubrificantes, tintas, solventes e utensílios auxiliares para o 4º Depósito de Suprimento (Órgão Provedor da 4ª Região Militar) e demais participantes.";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"MG";"JUIZ DE FORA";"09/09/2020";"17/08/2020";"1246,7000"
"000102020";"160121";"HOSPITAL GERAL DE JUIZ DE FORA";"9999";"Pregão - Registro de Preço";"64580017599202071";"Objeto: Pregão Eletrônico - Aquisição de aparelhos auditivos de amplificação sonora individual, CPAP (Continuous Positive Airway Pressure) e medicamentos quimioterápicos, conforme condições, quantidades e exigências estabelecidas no edital e seus anexos.";"Evento de Alteração Publicad";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"MG";"JUIZ DE FORA";"08/09/2020";"14/08/2020";"42400,0000"
"000102020";"160130";"36º BATALHAO DE INFANTARIA MECANIZADO";"9999";"Pregão - Registro de Preço";"64101005372202029";"Objeto: Pregão Eletrônico - Eventual aquisição de material de consumo (material para manutenção de bens imóveis) e permanente.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"MG";"UBERLANDIA";"14/09/2020";"24/08/2020";"58,5000"
"000102020";"160137";"3º BATALHAO DE INFANTARIA DE SELVA";"9999";"Pregão - Registro de Preço";"65296000787202039";"Objeto: Pregão Eletrônico - Aquisição de material para uso odontológico para a Seção de Saúde do 3º Batalhão de Infantaria de Selva.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"AM";"BARCELOS";"28/09/2020";"10/09/2020";"247,0000"
"000102020";"160157";"9 BATALHAO DE ENGENHARIA DE CONSTRUCAO";"9999";"Pregão - Registro de Preço";"64047000037202036";"Objeto: Pregão Eletrônico - Aquisição de baterias automotivas.";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"MT";"CUIABA";"23/09/2020";"01/09/2020";"720,0000"
"000102020";"160207";"3º REGIMENTO DE CARROS DE COMBATE";"5";"Pregão";"65259004345202007";"Objeto: Pregão Eletrônico - Contratação de empresa especializada para manutenção corretiva e a execução de melhorias operacionais nos sistemas de aquecimento do 3º Regimento de Carros de Combate";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"PR";"PONTA GROSSA";"16/09/2020";"09/09/2020";"425177,8400"
"000102020";"160211";"20 BATALHAO DE INFANTARIA BLINDADO";"5";"Pregão";"64075006334202058";"Objeto: Pregão Eletrônico - Contratação de serviço de manutenção da Pista de Cordas do 20¿ Batalhão de Infantaria Blindado";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"PR";"CURITIBA";"14/09/2020";"11/09/2020";"47300,0000"
"000102020";"160230";"15 COMPANHIA ENGENHARIA DE COMBATE MECANIZADA";"9999";"Pregão - Registro de Preço";"64410005688202027";"Objeto: Pregão Eletrônico - Serviço de desratização, desinsetização e limpeza de caixas d'água e gordura";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"PR";"PALMAS";"30/09/2020";"25/09/2020";"4320,0000"
"000102020";"160307";"1º DEPOSITO DE SUPRIMENTO";"6";"Dispensa de Licitação";"64450004537202085";"Objeto: Aquisição de medicamentos para os cães da OM";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RJ";"RIO DE JANEIRO";"30/09/2020";"";"245,0000"
"000102020";"160315";"CENTRO DE CAP.FISIC.DO EXERCIT. FORT.SAO JOAO";"7";"Inexigibilidade de Licitação";"64484000245202086";"Objeto: Serviço de publicação de matérias em jornal de grande circulação";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RJ";"RIO DE JANEIRO";"22/09/2020";"";"4200,0000"
"000102020";"160322";"HOSPITAL CENTRAL DO EXERCITO";"9999";"Pregão - Registro de Preço";"10/2020";"Objeto: Pregão Eletrônico - Aquisição de material de consumo específico para o Laboratório de Análises Clínicas";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RJ";"RIO DE JANEIRO";"15/09/2020";"22/07/2020";"30,0000"
"000102020";"160332";"POLICLINICA MILITAR DA PRAIA VERMELHA";"6";"Dispensa de Licitação";"64659015364202094";"Objeto: Aquisição de Filmes Radiológicos: Item 1 - Filme radiológico, tipo Raio-X, processamento a seco, dimensões 26 x 36 cm ref. DI-HL 26 x 36 / UND MEDIDA: caixa com 150 películas / QTD: 5; Item 2 - Filme radiológico, tipo Raio-X, adicional: para mamografia, processa-mento a seco, dimensões 25 x 30cm ref. DI-ML 25 x 30 / UND MEDIDA: caixa com 150 películas / QTD: 6. MODELO E MARCA DE REFERÊNCIA: Deverá ser compatível com impressora Fuji Film Dry Pix Plus / Fuji Medical Dry Imaging.";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RJ";"RIO DE JANEIRO";"17/09/2020";"11/09/2020";"7072,7000"
"000102020";"160339";"1º BATALHAO DE ENGENHARIA DE CONSTRUCAO";"7";"Inexigibilidade de Licitação";"64039.004344/2020";"Objeto: Locação de área licenciada para captação de água e disposição final de Resíduos da Construção Civil. Ainda como espaço suficiente para estacionamento de máquinas e equipamentos de engenharia.";"Retificação";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RN";"CAICO";"02/09/2020";"";"24000,0000"
"000102020";"160339";"1º BATALHAO DE ENGENHARIA DE CONSTRUCAO";"9999";"Pregão - Registro de Preço";"64039000452202099";"Objeto: Pregão Eletrônico - Aquisição de material de expediente, embalagem, higiene, limpeza, esportivo, eletrônico, proteção/ segurança e manutenção de piscinas.";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RN";"CAICO";"23/09/2020";"24/04/2020";"41535,0000"
"000102020";"160369";"3 GRUPO DE ARTILHARIA ANTIAEREA";"9999";"Pregão - Registro de Preço";"64539003119202009";"Objeto: Pregão Eletrônico - O objeto da presente licitação é a escolha da proposta mais vantajosa para a aquisição de material de construção para o Pelotão de Obras do GCALC, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RS";"CAXIAS DO SUL";"04/09/2020";"26/08/2020";"62640,0000"
"000102020";"160384";"18 BATALHAO DE INFANTARIA MOTORIZADO";"9999";"Pregão - Registro de Preço";"64094004840202084";"Objeto: Pregão Eletrônico - Material de Construção (Alvenaria).";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RS";"SAPUCAIA DO SUL";"15/09/2020";"15/09/2020";"3406,0000"
"000102020";"160403";"6 GRUPO DE ARTILHARIA DE CAMPANHA";"9999";"Pregão - Registro de Preço";"64543000240202010";"Objeto: Pregão Eletrônico - Aquisição de materiais de intruções e operações.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RS";"RIO GRANDE";"04/09/2020";"28/07/2020";"23010,0000"
"000102020";"160462";"COMANDO DA 12 BRIG.DE INFANT.LEVE (AEROMOVEL)";"7";"Inexigibilidade de Licitação";"64309021094202021";"Objeto: Contratação de serviço de postagem para atender as necessidades do Comando da 12ª Bda Inf L (Amv), por um período de 60 (sessenta) meses.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"SP";"CACAPAVA";"23/09/2020";"";"150000,0000"
"000102020";"160513";"9º BATALHAO DE MANUTENCAO - PATRIMONIAL";"9999";"Pregão - Registro de Preço";"199";"Objeto: Pregão Eletrônico - Serviço de manutenção de Material de Engenharia do 9¿ Batalhão de Manutenção.";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"MS";"CAMPO GRANDE";"01/09/2020";"06/08/2020";"0,00"
"000102020";"160517";"14ª COMPANHIA DE ENGENHARIA DE COMBATE";"5";"Pregão";"64431003402202021";"Objeto: Pregão Eletrônico - Contratação de serviços de tecnologia de tecnologia da informação e comunicação, para adequação da rede lógica da 3ª Companhia de Infantaria Motorizada";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"SC";"TUBARAO";"04/09/2020";"12/08/2020";"29182,0000"
"000102020";"167251";"BATALHAO ESCOLA DE COMUNICACOES";"6";"Dispensa de Licitação";"64051008264202041";"Objeto: Aquisição de material hospitalar e odontológico.";"Encerrado";"52000";"Ministério da Defesa";"52904";"Fundo do Exército";"RJ";"RIO DE JANEIRO";"18/09/2020";"";"9728,7600"
"000102020";"167420";"19 GRUPO DE ARTILHARIA DE CAMPANHA";"6";"Dispensa de Licitação";"64554006853202023";"Objeto: Aquisição destinada a atender o 19º GAC, em necessidades em material para o Concurso da ESA/2020.";"Encerrado";"52000";"Ministério da Defesa";"52904";"Fundo do Exército";"RS";"SANTIAGO";"23/09/2020";"";"447,7500"
"000102020";"168003";"INDUSTRIA DE MATERIAL BELICO DO BRASIL - UA";"6";"Dispensa de Licitação";"000074/2020-IMBEL";"Objeto: Prestação de serviço de consultoria , analise e desenvolvimento para parametrização do modulo de contrato de vendas do sistema Datasul da TOTVS.";"Encerrado";"52000";"Ministério da Defesa";"52221";"Indústria de Material Bélico do Brasil";"DF";"BRASILIA";"17/09/2020";"";"38821,0000"
"000102020";"168003";"INDUSTRIA DE MATERIAL BELICO DO BRASIL - UA";"7";"Inexigibilidade de Licitação";"000242/2020-IMBEL";"Objeto: Contratação de empresa CURSO LOUREIRO LTDA (INSTITUTO BRASILEIRO DE GOVERNANÇA PUBLICA - IBGP- CNPJ 18.735.319/0001-20) para a realização de treinamento especifico aos dirigentes da IMBEL. Curso de 'Governança Corporativa nas Empresas Estatais à luz da Lei 13.303/2016', por meio de videoconferência.";"Encerrado";"52000";"Ministério da Defesa";"52221";"Indústria de Material Bélico do Brasil";"DF";"BRASILIA";"23/09/2020";"";"24840,0000"
"000102020";"168008";"INDUSTRIA DE MATERIAL BELICO DO BRASIL/FE";"7";"Inexigibilidade de Licitação";"2020IN0000010-FE";"Objeto: Aquisição de insumos para Rastreabilidade.";"Encerrado";"52000";"Ministério da Defesa";"52221";"Indústria de Material Bélico do Brasil";"RJ";"MAGE";"11/09/2020";"";"3040,4600"
"000102020";"170025";"SUPERINTENDENCIA REG. ADM. DO MGI - MARANHAO";"6";"Dispensa de Licitação";"10154149175202076";"Objeto: Contratação de Pessoa Jurídica para execução de serviços de confecção de placas de Identificação de Domínio da União, para fins de cumprimento de decisão judicial";"Encerrado";"46000";"Ministério da Gestão e da Inovação em Ser";"46000";"Ministério da Gestão e da Inovação em Ser";"MA";"SAO LUIS";"02/09/2020";"";"4500,0000"
"000102020";"170052";"DELEGACIA DA RFB EM JOAO PESSOA";"6";"Dispensa de Licitação";"14760720067202029";"Objeto: Aquisição de (07) sete termômetros para medição de temperatura corporal sem contato.";"Encerrado";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"PB";"JOAO PESSOA";"11/09/2020";"04/09/2020";"664,9900"
"000102020";"170055";"SUPERINTENDENCIA REG.ADM.DO MGI-PERNAMBUCO";"5";"Pregão";"10154137171202045";"Objeto: Pregão Eletrônico - Contratação de empresa especializada para a prestação de serviços continuados e com dedicação exclusiva de mão de obra de secretariado para atender as necessidades da Superintendência do Patrimônio da União em Pernambuco - SPU/PE, conforme condições, quantidades e exigências no Edital e seus anexos.";"Evento de Resultado de Julgame";"46000";"Ministério da Gestão e da Inovação em Ser";"46000";"Ministério da Gestão e da Inovação em Ser";"PE";"RECIFE";"21/09/2020";"17/09/2020";"48800,0000"
"000102020";"170066";"DELEGACIA DA RFB EM MACEIO";"6";"Dispensa de Licitação";"10271218196202011";"Objeto: Confecção de peças em acrílico cristal diversos tamanhos, adaptáveis as mesas de trabalho de atendimento, para atender ao protocolo de prevenção da COVID19, nesta Delegacia e Agências jurisdicionadas";"Encerrado";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"AL";"MACEIO";"23/09/2020";"";"6695,0000"
"000102020";"170078";"SUPERINTENDENCIA REGIONAL DA RFB NA 5A RF";"5";"Pregão";"10507720292202013";"Objeto: Pregão Eletrônico - Contratação de prestação de serviços banda larga para acesso à internet, tipo fibra ótica, sem redundância, sem firewall e nem QoS, para atender às necessidades da Superintendência Regional da Receita Federal do Brasil em Salvador-Ba (SRRF05), Alfandega da Receita Federal do Brasil no Porto de Salvador (ALF/SDR), Inspetoria de Receita Federal do Brasil no Aeroporto Internacional de Salvador (IRF/SSA), Delegacia da Receita Federal do Brasil em Feira de Santana (DRF/FSA),.";"Publicado";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"BA";"SALVADOR";"30/09/2020";"21/09/2020";"101552,0000"
"000102020";"170100";"SUPERINT. REG. ADM. DO MGI - ESPIRITO SANTO";"5";"Pregão";"10783.100347/2020";"Objeto: Pregão Eletrônico - Contratação de manutenção geral do Anexo do edifício Sede do Ministério da Economia, consistindo em pintura geral, reparo de trincas, vedação de esquadrias, entre outros, nas quantidades e especificações técnicas detalhadas contidas nas Especificações Técnicas , Planilha de Custo e Termo de Referência, anexos do Edital licitatório.";"Evento de Resultado de Julgame";"46000";"Ministério da Gestão e da Inovação em Ser";"46000";"Ministério da Gestão e da Inovação em Ser";"ES";"VITORIA";"16/09/2020";"15/09/2020";"199999,9400"
"000102020";"170106";"SUPERINT. REG. ADM. DO MGI-MATO GROSSO DO SUL";"6";"Dispensa de Licitação";"11597100333202043";"Objeto: Aquisição de álcool em gel 70%, dispenser para álcool em gel, frascos de álcool em gel, luvas de procedimento em látex e termômetro clínico infravermelho, para uso dos servidores da Procuradoria da Fazenda Nacional no Mato Grosso do Sul (PFN-MS), como medida de prevenção e enfrentamento ao COVID-19";"Encerrado";"46000";"Ministério da Gestão e da Inovação em Ser";"46000";"Ministério da Gestão e da Inovação em Ser";"MS";"CAMPO GRANDE";"01/09/2020";"";"2574,0000"
"000102020";"170131";"SUPERINTENDENCIA REG. ADM. DO MGI - SAO PAULO";"9999";"Pregão - Registro de Preço";"10880101017202048";"Objeto: Pregão Eletrônico - O objeto desta licitação é o Registro de Preços para eventual contratação de empresa para execução de serviços de desmontagem, montagem, transporte e instalação de divisórias, portas, e respectivos acessórios, com fornecimento de materiais para atender as demandas da SRA/SP, da SRT/SP, da PRAF-3º região e PSFN/SANTOS-SP.";"Evento de Resultado de Julgame";"46000";"Ministério da Gestão e da Inovação em Ser";"46000";"Ministério da Gestão e da Inovação em Ser";"SP";"SAO PAULO";"15/09/2020";"27/05/2020";"3115,0000"
"000102020";"170201";"DELEGACIA DA RFB EM PORTO VELHO";"5";"Pregão";"13227722796202002";"Objeto: Pregão Eletrônico - Locação de mão de obra com dedicação exclusiva para postos de recepcionista, todos diurnos, para período de 20 meses, sendo 02 postos de 44 horas e 01 posto de 20 horas.";"Publicado";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"RO";"PORTO VELHO";"02/09/2020";"19/08/2020";"189095,8000"
"000102020";"170207";"SUPERINTENDENCIA REG. ADM. DO MGI - AMAZONAS";"6";"Dispensa de Licitação";"102831004832020-2";"Objeto: Aquisição de materiais e equipamentos de proteção individual para os servidores federais da SRTb/AM, visando o combate e prevenção à COVID-19:";"Encerrado";"46000";"Ministério da Gestão e da Inovação em Ser";"46000";"Ministério da Gestão e da Inovação em Ser";"AM";"MANAUS";"15/09/2020";"";"2061,3000"
"000102020";"170219";"DELEGACIA DA RFB EM SANTAREM";"6";"Dispensa de Licitação";"10215722101202025";"Objeto: Aquisição de material de consumo: Lâmpada Tubular de LED 18 W Lâmpada Tubular de LED 9 W Lâmpada de LED bocal E27 de 9 W Lâmpada de LED bocal E27 de 25 W Cabo elétrico flexível 2,5 mm² Canaleta em PVC 15 mm x 15 mm x 2.000 mm, cor branca. Fechadura cilíndrica, estilo tulipa, para portas de divisórias, cor preta, uso interno (referência: Soprano) Cabo de rede LAN, Cat 6";"Encerrado";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"PA";"SANTAREM";"16/09/2020";"";"3783,2500"
"000102020";"170262";"DELEGACIA DA RFB EM S.JOSE DOS CAMPOS";"6";"Dispensa de Licitação";"13884724121202046";"Objeto: Contratação de empresa de transporte de mobiliário por via terrestre a fim de acondicionar e transportar o mobiliário do servidor Gilberto Felipe de Sales e seus dependentes da cidade de Ubatuba para a cidade de Goiânia, em virtude de remoção de ofício.";"Encerrado";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"SP";"SAO JOSE DOS CAMPOS";"08/09/2020";"";"13920,0000"
"000102020";"170318";"DELEGACIA DA RFB EM JUNDIAI";"6";"Dispensa de Licitação";"15923720005202070";"Objeto: Contratação de serviços de vigilância eletrônica remota para as Agências jurisdicionadas da DRF/JUN em Bragança Paulista e Franco da Rocha e Arquivo em Bragança Paulista";"Publicado";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"SP";"JUNDIAI";"01/09/2020";"";"24930,0000"
"000102020";"183023";"INSTITUTO NAC.DE METROLOG. QUALID. E TECNOLOG";"5";"Pregão";"52600018663201852";"Objeto: Pregão Eletrônico - Contratação de empresa especializada para a prestação de serviços contínuos de manutenção predial preventiva e corretiva, operação, controle e assistência técnica, compreendendo as instalações civil, hidráulica, elétrica, telefônica, mobiliário, etc, com disponibilização de mão de obra exclusiva e fornecimento de materiais, peças de reposição e serviços eventuais sob demanda, nas instalações do INMETRO, conforme condições e requisitos estabelecidos no Edital e anexos";"Evento de Resultado de Julgame";"28000";"Ministério do Desenvolvimento, Indústria, C";"30203";"Instituto Nacional de Metrologia, Qualidade e";"RJ";"DUQUE DE CAXIAS";"04/09/2020";"17/08/2020";"4261980,3100"
"000102020";"193105";"IBAMA - SUPERINTENDENCIA DO ACRE/AC";"6";"Dispensa de Licitação";"02002.000529/2020";"Objeto: Contratação ANUAL de Outsourcing de Impressão  sem papel  modalidade franquia de páginas mais excedente incluindo equipamentos, manutenção e fornecimento de materiais em geral, exceto papel, ficando a contratada também responsável pelo sistema de gerenciamento de bilhetagem da solução instalada, com vistas a se evitar a descontinuidade da referida prestação de serviços na Sede da Superintendência do IBAMA em Rio Branco-AC e no Escritório Regional do IBAMA em Brasiléia-AC.";"Encerrado";"44000";"Ministério do Meio Ambiente e Mudança do Cl";"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"AC";"RIO BRANCO";"28/09/2020";"";"12161,2800"
"000102020";"193113";"IBAMA - SUPERINTENDENCIA DO MATO GROSSO/MT";"6";"Dispensa de Licitação";"02013000769202066";"Objeto: Serviços de Lavanderia";"Encerrado";"44000";"Ministério do Meio Ambiente e Mudança do Cl";"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"MT";"CUIABA";"10/09/2020";"";"2584,9500"
"000102020";"194004";"COORDENACAO REG. DE GUAJARA MIRIM/RO";"6";"Dispensa de Licitação";"08760000278202049";"Objeto: Aquisição de Materiais de Consumo variados para atender as necessidades do SEGAT/CR-GJM.";"Encerrado";"84000";"Ministério dos Povos Indígenas";"30202";"Fundação Nacional dos Povos Indígenas";"RO";"GUAJARA-MIRIM";"24/09/2020";"";"7766,9600"
"000102020";"194008";"COORDENACAO REGIONAL DO RIO NEGRO/AM";"7";"Inexigibilidade de Licitação";"08780000069202067";"Objeto: Contrato de fornecimento de água tratada pelo SAAE de Barcelos , em atendimento à Coordenação Técnica Local de Barcelos.";"Publicado";"84000";"Ministério dos Povos Indígenas";"30202";"Fundação Nacional dos Povos Indígenas";"AM";"SAO GABRIEL DA CACHOEIRA";"28/09/2020";"";"2056,6500"
