"Número Licitação";"Código UG";"Nome UG";"Código Modalidade Compra";"Modalidade Compra";"Número Processo";"Objeto";"Situação Licitação";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"UF";"Município";"Data Resultado Compra";"Data Abertura";"Valor Licitação"
"000072021";"160136";"9º GRUPAMENTO LOGISTICO";"9999";"Pregão - Registro de Preço";"65345.001076/2021";"Objeto: Pregão Eletrônico - Serviço de contratação de leiloeiro oficial conforme condições, quantidades, exigências e estimativas, estabelecidas no edital e seus anexos.";"Evento de Alteração Publicad";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"MS";"CAMPO GRANDE";"26/08/2021";"25/08/2021";"5,0000"
"000072021";"160141";"COMISSAO REGIONAL DE OBRAS DA 9ª RM";"6";"Dispensa de Licitação";"65328002502202161";"Objeto: Reservatório Agua Radiador Fiesta com Tampa 2008 2009 2010";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"MS";"CAMPO GRANDE";"04/08/2021";"";"240,0000"
"000072021";"160167";"53º BATALHAO DE INFANTARIA DE SELVA";"9999";"Pregão - Registro de Preço";"64121006799202014";"Objeto: Pregão Eletrônico - Material para manutenção de instalações e áreas externas.";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"PA";"ITAITUBA";"31/08/2021";"17/08/2021";"2197,8000"
"000072021";"160175";"BASE ADMINISTRATIVA DA GUARNICAO DE JP";"9999";"Pregão - Registro de Preço";"64240001263202129";"Objeto: Pregão Eletrônico - Aquisição de Gêneros Alimentícios e Materiais descartáveis.";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"PB";"JOAO PESSOA";"10/08/2021";"27/07/2021";"3341,9500"
"000072021";"160183";"72º BATALHAO DE INFANTARIA DE CAATINGA";"7";"Inexigibilidade de Licitação";"64108010805202006";"Objeto: Contratação de prestadores de serviço autônomo para coleta, transporte e distribuição de água potável no semiárido nordestino.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"PE";"PETROLINA";"23/08/2021";"";"60841819,2000"
"000072021";"160186";"BASE ADMINISTRATIVA DO QGEX";"6";"Dispensa de Licitação";"65304014933202148";"Objeto: Cursos para atender ao projeto Soldado-Cidadão para os militares integrados ao Quartel-General do Exército, sob responsabilidade desta Base Administrativa do Quartel-General do Exército.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"DF";"BRASILIA";"05/08/2021";"";"567104,1000"
"000072021";"160202";"3º BATALHAO DE ENGENHARIA DE CONSTRUCAO";"9999";"Pregão - Registro de Preço";"64041019261202051";"Objeto: Pregão Eletrônico - Contratação dos serviços de manutenção de equipamentos e viaturas com aplicação de peças de reposição";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"PI";"PICOS";"06/08/2021";"29/07/2021";"60000,0000"
"000072021";"160211";"20 BATALHAO DE INFANTARIA BLINDADO";"9999";"Pregão - Registro de Preço";"64075005321202142";"Objeto: Pregão Eletrônico - Contratação de empresa para prestar, sob demanda, serviços eventuais de engenharia, de manutenção predial, com fornecimento de peças, equipamentos, ferramentas, materiais, EPI e mão de obra, nos moldes das planilhas de serviços e insumos diversos, descritos no Sistema Nacional de Pesquisa de Custos e Índices da Construção Civil - SNIAPI, visando suprir as necessidades do 20º BIB.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"PR";"CURITIBA";"24/08/2021";"23/08/2021";"796,4400"
"000072021";"160219";"COMANDO 5ª REGIAO MILITAR";"5";"Pregão";"64578008364202119";"Objeto: Pregão Eletrônico - Aquisição de servidores, equipamentos e materiais de informática para hospedagem do sistema de informações hospitalares, projeto EB  Saúde";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"PR";"CURITIBA";"20/08/2021";"13/07/2021";"567596,0000"
"000072021";"160244";"COMANDO DE ARTILHARIA DIVISIONARIA DA 1 DE";"5";"Pregão";"6426000064/202165";"Objeto: Pregão Eletrônico - Contratação de serviço de telefonia fixa.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RJ";"NITEROI";"17/08/2021";"17/08/2021";"0,00"
"000072021";"160311";"ESCOLA DE APERFEICOAMENTO DE OFICIAIS";"9999";"Pregão - Registro de Preço";"64495003949202081";"Objeto: Pregão Eletrônico - Serviços de corte de cabelo de cabos e soldados.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RJ";"RIO DE JANEIRO";"31/08/2021";"31/08/2021";"0,00"
"000072021";"160323";"HOSPITAL GERAL DO RIO DE JANEIRO";"9999";"Pregão - Registro de Preço";"65344012540202123";"Objeto: Pregão Eletrônico - Eventual aquisição de curativos";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RJ";"RIO DE JANEIRO";"05/08/2021";"05/08/2021";"3615,0000"
"000072021";"160327";"INSTITUTO MILITAR DE ENGENHARIA";"9999";"Pregão - Registro de Preço";"64613010240202120";"Objeto: Pregão Eletrônico - Contratação de empresa especializada para prestação de serviço de impressão gráfica, em condições de segurança e sigilo, envolvendo diagramação, manuseio e embalagem dos cadernos de questões, cartões de respostas, folhas de redação e outros impressos destinados à realização do Concurso de Admissão ao IME.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RJ";"RIO DE JANEIRO";"10/08/2021";"22/07/2021";"0,00"
"000072021";"160360";"6 BATALHAO DE COMUNICACOES";"7";"Inexigibilidade de Licitação";"64029008553202116";"Objeto: Credenciamento de Organização Civil de Saúde (OCS) para a prestação de serviços em RADIOLOGIA ODONTOLÓGICA aos beneficiários do FuSEx/SAMMED, aos usuários do Fator de Custo, e aos Servidores Civis do Exército Brasileiro beneficiários do PASS e seus dependentes.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RS";"BENTO GONCALVES";"16/08/2021";"";"20000,0000"
"000072021";"160411";"7 BATALHAO DE INFANTARIA BLINDADO";"5";"Pregão";"64072003426202197";"Objeto: Pregão Eletrônico - Contratação de serviços de dedetização, desinsetização, desratização, limpeza de caixas de gordura das áreas externas e internas, bem como a instalação de telas milimétricas nas janelas, destinado ao Setor de Aprovisionamento do 7º Batalhão de Infantaria Blindado.";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RS";"SANTA CRUZ DO SUL";"23/08/2021";"04/08/2021";"22388,9100"
"000072021";"160428";"2 REGIMENTO DE CAVALARIA MECANIZADO";"9999";"Pregão - Registro de Preço";"64674027424202112";"Objeto: Pregão Eletrônico - Registro de Preços para Eventuais Contratações de Serviços de Manutenção Preventiva e Corretiva: Máquinas, Equipamentos de Cozinha Industrial e de Refrigeração, para atender a rotina de trabalho do 2º Regimento de Cavalaria Mecanizado - 2º RC Mec.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RS";"SAO BORJA";"20/08/2021";"08/07/2021";"13670,2500"
"000072021";"160466";"COMANDO 11 BRIGADA INFANTARIA MECANIZADA";"7";"Inexigibilidade de Licitação";"643067337202129";"Objeto: Contratação de empresa para prestação de serviços médico/hospitalar na especialidade de Terapia Ocupacional. Valor estimativo para contratação de 60 (sessenta) meses.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"SP";"CAMPINAS";"03/08/2021";"";"10000000,0000"
"000072021";"160479";"COMANDO DE ARTILHARIA DO EXERCITO";"9999";"Pregão - Registro de Preço";"64263012423202105";"Objeto: Pregão Eletrônico - Registro de Preços visando à contratação de serviços de manutenção do Setor de Aprovisionamento, para o Comando de Artilharia do Exército.";"Evento de Alteração Publicad";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"GO";"FORMOSA";"09/08/2021";"19/07/2021";"50,0000"
"000072021";"160495";"HOSPITAL MILITAR DE AREA DE SAO PAULO";"7";"Inexigibilidade de Licitação";"64584012978202116";"Objeto: Aquisição de Implantes Urológicos para Desobstrução do Fluxo Urinário.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"SP";"SAO PAULO";"25/08/2021";"";"467895,6000"
"000072021";"160495";"HOSPITAL MILITAR DE AREA DE SAO PAULO";"9999";"Pregão - Registro de Preço";"64584000096202116";"Objeto: Pregão Eletrônico - Contratação de serviços de manutenção predial, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"SP";"SAO PAULO";"10/08/2021";"21/06/2021";"53664,0000"
"000072021";"160512";"20 REGIMENTO DE CAVALARIA BLINDADO";"9999";"Pregão - Registro de Preço";"64669.029509/2021";"Objeto: Pregão Eletrônico - Aquisição de cartuchos e toner para impressoras do 20¿ Regimento de Cavalaria Blindado e unidades do GCALC/CMO.";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"MS";"CAMPO GRANDE";"11/08/2021";"05/08/2021";"2574,0000"
"000072021";"160536";"COMANDO DE FRONTEIRA JURUA E 61º BIS";"9999";"Pregão - Registro de Preço";"64123002402202178";"Objeto: Pregão Eletrônico - Eventual aquisição de insumos, EPI, material de segurança, manobra e patrulhamento e peças afim de atender as necessidades do Pelotão Fluvial dessa Organização Militar.";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"AC";"CRUZEIRO DO SUL";"31/08/2021";"16/08/2021";"743,3500"
"000072021";"164204";"FUNDACAO OSORIO";"5";"Pregão";"041/2021";"Objeto: Pregão Eletrônico - O objeto da presente licitação é a aquisição, em fornecimento parcelado, de gêneros de alimentação (perecíveis e não perecíveis), para atender demanda desta Fundação, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos. A licitação será dividida em itens, conforme Tabela constante do Termo de Referência, facultando ao licitante a participação em quantos itens forem de seu interesse.";"Publicado";"52000";"Ministério da Defesa";"52222";"Fundação Osório";"RJ";"RIO DE JANEIRO";"31/08/2021";"18/08/2021";"73022,9700"
"000072021";"168005";"INDUSTRIA DE MATERIAL BELICO DO BRASIL/FI";"7";"Inexigibilidade de Licitação";"2021IN000007";"Objeto: Aquisição de disco AL203 Spectromaxx";"Publicado";"52000";"Ministério da Defesa";"52221";"Indústria de Material Bélico do Brasil";"MG";"ITAJUBA";"10/08/2021";"";"14175,0000"
"000072021";"168008";"INDUSTRIA DE MATERIAL BELICO DO BRASIL/FE";"7";"Inexigibilidade de Licitação";"2021DL00000007-FE";"Objeto: Aquisição de peças para manutenção de bomba de emulsão.";"Encerrado";"52000";"Ministério da Defesa";"52221";"Indústria de Material Bélico do Brasil";"RJ";"MAGE";"20/08/2021";"";"1376,1000"
"000072021";"170050";"SUPERINTENDENCIA REG. ADM. DO MGI - PARAIBA";"6";"Dispensa de Licitação";"10467100394202112";"Objeto: Materiais de consumo para a Gerência Regional de Administração na Paraíba e para a Superintendência Regional do Trabalho na Paraíba.";"Encerrado";"46000";"Ministério da Gestão e da Inovação em Ser";"46000";"Ministério da Gestão e da Inovação em Ser";"PB";"JOAO PESSOA";"18/08/2021";"11/08/2021";"1527,4000"
"000072021";"170055";"SUPERINTENDENCIA REG.ADM.DO MGI-PERNAMBUCO";"5";"Pregão";"10480.100273/2021";"Objeto: Pregão Eletrônico - Contratação de Serviço Telefônico Fixo Comutado - STFC (FIXO-FIXO e FIXO-MÓVEL) e nas modalidades LOCAL e LONGA DISTANCIA NACIONAL (LDN) que visa atender às necessidades da SRA/PE, PRFN5, EPGFN/CARUARU, EPGFN/PETROLINA, SRTb/PE e Agências do interior de Pernambuco e de Serviço Móvel Pessoal - SMP (MÓVEL-MÓVEL, MÓVEL-FIXO E DADOS) nas modalidades LOCAL e LONGA DISTANCIA NACIONAL (LDN), com fornecimento de 05 (cinco) aparelhos celulares smartphones em regime de comodato.";"Publicado";"46000";"Ministério da Gestão e da Inovação em Ser";"46000";"Ministério da Gestão e da Inovação em Ser";"PE";"RECIFE";"11/08/2021";"11/08/2021";"0,00"
"000072021";"170058";"SUPERINTENDENCIA REGIONAL DA RFB NA 4A RF";"7";"Inexigibilidade de Licitação";"19615720504202182";"Objeto: Programa Liderança de Impacto: conexão e ação para resultados , ao custo pretendida é, em 2021, de R$140.250,00 (cento e quarenta mil, duzentos e cinquenta reais) e de R$701.250,00 (setecentos e um mil, duzentos e cinquenta reais) para realização de 5 turmas em 2022, conforme proposta de preço e demais documentos constantes do presente processo administrativo";"Retificação";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"PE";"RECIFE";"30/08/2021";"";"841500,0000"
"000072021";"170075";"SUPERINTENDENCIA REG. ADM. DO MGI - BAHIA";"6";"Dispensa de Licitação";"10580100327202193";"Objeto: Acompanhamento e fiscalização dos serviços de reparos e adaptações a serem executados no prédio Sede do Ministério da Economia, Ministério da Saúde e Agência da SRTBA, localizada no Largo dos Aflitos, Galpão localizado no Cabula, por intermédio de Profissional de Engenharia Civil, cujo serviços serão executados através de demandas da SRA/BA. Deverá ser utilizada a tabela SINAPE para cobrança dos honorários, pelo período de 04 (quatro) meses.";"Encerrado";"46000";"Ministério da Gestão e da Inovação em Ser";"46000";"Ministério da Gestão e da Inovação em Ser";"BA";"SALVADOR";"12/08/2021";"";"22600,0000"
"000072021";"170088";"SUPERINTENDENCIA REGIONAL DA RFB NA 6A RF";"6";"Dispensa de Licitação";"13031580441202108";"Objeto: Contratação, sob demanda, de Pessoa Jurídica especializada em serviço de pesagem, inutilização/descaracterização e destinação ambientalmente adequada de mercadorias genericamente denominados cigarros ilegais, assim considerados os cigarros apreendidos pela Receita Federal do Brasil, incluindo substâncias e produtos derivados de folhas de nicotina, in natura ou em qualquer fase de processamento, seus resíduos e embalagens. Esta despesa visa atender demanda da Alfândega de BH-MG.";"Encerrado";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"MG";"BELO HORIZONTE";"20/08/2021";"";"14940,0000"
"000072021";"170103";"DELEGACIA DA RFB EM VITORIA";"6";"Dispensa de Licitação";"15595720049202140";"Objeto: Caixas para transporte de cães.";"Encerrado";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"ES";"VITORIA";"25/08/2021";"";"16660,0000"
"000072021";"170106";"SUPERINT. REG. ADM. DO MGI-MATO GROSSO DO SUL";"6";"Dispensa de Licitação";"11597100314202106";"Objeto: Café torrado moído em pó, intensidade: ExtraForte, embalagem à vácuo. Pacote de 500 gr. Validade mínima de 10 meses da data da entrega.";"Encerrado";"46000";"Ministério da Gestão e da Inovação em Ser";"46000";"Ministério da Gestão e da Inovação em Ser";"MS";"CAMPO GRANDE";"19/08/2021";"11/06/2021";"1561,9900"
"000072021";"170114";"SUPERINT. REG. ADM. DO MGI - RIO DE JANEIRO";"9999";"Pregão - Registro de Preço";"10768102107202025";"Objeto: Pregão Eletrônico - Contratação de empresa especializada na prestação dos serviços de desinsetização/dedetização, descupinização e desratização, com fornecimento de todos os materiais, equipamentos e ferramentas necessários, a serem executados nas instalações físicas do edifício-sede e demais prédios do Ministério da Economia na cidade do Rio de Janeiro, nas sedes das Procuradorias Seccionais e demais prédios do Ministério do Trabalho, distribuídas pelo Estado do RJ";"Evento de Resultado de Julgame";"46000";"Ministério da Gestão e da Inovação em Ser";"46000";"Ministério da Gestão e da Inovação em Ser";"RJ";"RIO DE JANEIRO";"30/08/2021";"20/08/2021";"940,8000"
"000072021";"170134";"DELEGACIA DA RFB EM ARACATUBA";"6";"Dispensa de Licitação";"15875720029202122";"Objeto: Contratação de empresa para fornecer água mineral para DRF/Araçatuba e ARFs jurisdicionadas (período de agosto a dezembro de 2021). A presente dispensa substituiu a dispensa nº 06/2021, em razão da quantidade de galões ter sido informada incorretamente.";"Encerrado";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"SP";"ARACATUBA";"20/08/2021";"";"7000,0000"
"000072021";"170136";"DELEGACIA DA RFB EM CAMPINAS";"6";"Dispensa de Licitação";"10830727884202167";"Objeto: Aquisição de tapetes sanitizante e secante, medida mínima de 1m, para a DRF/Campinas e unidades jurisdicionadas, conforme Termo de Referência em anexo.";"Encerrado";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"SP";"CAMPINAS";"30/08/2021";"20/08/2021";"1040,2000"
"000072021";"170178";"DELEGACIA DA RFB EM CAXIAS DO SUL";"6";"Dispensa de Licitação";"11020729231202110";"Objeto: Locação de imóvel localizado na Av. Pátria, nº 554, Centro, Carazinho-RS, de propriedade de IGOR LUIZ ZANFERRARI, CPF nº 003.029.380-44; ELISA ZANFERRARI, CPF nº 007.099.970-86; DORALEI MARIA LEITE CPF nº 138.042.780-00; CAROLINE LEITE ANDREIS CPF nº 000.969.990-20; CARINE LEITE DA SILVA CPF nº 766.198.000-25 e SILVIA SECCHI CPF nº 882.774.700-10, para as instalações e uso da Agência da Receita Federal do Brasil em Carazinho, pelo prazo de 48 meses, admitidas prorrogações";"Publicado";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"RS";"CAXIAS DO SUL";"25/08/2021";"";"201600,0000"
"000072021";"170184";"DELEGACIA DA RFB EM NOVO HAMBURGO";"5";"Pregão";"11065734327202183";"Objeto: Pregão Eletrônico - Aquisição e instalação de Persianas para a DRF/Novo Hamburgo e ARF/Santa Cruz do Sul.";"Publicado";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"RS";"NOVO HAMBURGO";"30/08/2021";"30/08/2021";"65989,9500"
"000072021";"170192";"DELEGACIA DA RFB EM CUIABA";"6";"Dispensa de Licitação";"14108720285202148";"Objeto: Aquisição de materiais elétricos para instalação de novas câmeras e correção na infraestrutura que atende às luminárias do Depósito de Mercadorias Apreendidas da DRF/Cuiabá/MT.";"Revogação";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"MT";"CUIABA";"19/08/2021";"";"7706,7500"
"000072021";"170314";"DELEGACIA DA RFB EM BLUMENAU";"6";"Dispensa de Licitação";"13033644006202191";"Objeto: Galões de água de 20 litros";"Encerrado";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"SC";"BLUMENAU";"25/08/2021";"";"2940,0000"
"000072021";"170344";"SUPERINTENDENCIA REG. ADM. DO MGI - ACRE";"9999";"Pregão - Registro de Preço";"11382100076202146";"Objeto: Pregão Eletrônico - O objeto da presente licitação é a escolha da proposta mais vantajosa para a aquisição de material de consumo, expediente e Suprimento de Informática para atender as necessidades da Gerência Regional de Administração do Ministério da Economia no Estado do Acre - GRA/AC e órgãos clientes (PFN, CGU, SPU, SRTb), conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Publicado";"46000";"Ministério da Gestão e da Inovação em Ser";"46000";"Ministério da Gestão e da Inovação em Ser";"AC";"RIO BRANCO";"25/08/2021";"25/08/2021";"0,00"
"000072021";"170345";"SUPERINTENDENCIA REG. ADM. DO MGI - AMAPA";"6";"Dispensa de Licitação";"00204100120202152";"Objeto: Trezentos e cinquenta e quatro reais e cinquenta centavos";"Encerrado";"46000";"Ministério da Gestão e da Inovação em Ser";"46000";"Ministério da Gestão e da Inovação em Ser";"AP";"MACAPA";"11/08/2021";"";"354,5000"
"000072021";"170347";"SUPERINTENDENCIA REG. ADM. DO MGI - RORAIMA";"6";"Dispensa de Licitação";"17166100196202184";"Objeto: Contratação de empresa para confecção e fornecimento de crachás, de porta crachás e de cordão personalizado, visando atender a Gerência Regional de Administração do Ministério da Economia no Estado de Roraima - GRA/RR, da Divisão de Gestão de Pessoas do Ex-Território Federal de Roraima - DIGEP/RR, da Procuradoria da Fazenda Nacional em Roraima - PFN/RR, da Superintendência do Patrimônio da União em Roraima - SPU/RR e da Superintendência Regional do Trabalho em Roraima - SRTb/RR";"Anulação";"46000";"Ministério da Gestão e da Inovação em Ser";"46000";"Ministério da Gestão e da Inovação em Ser";"RR";"BOA VISTA";"09/08/2021";"";"7169,0000"
"000072021";"170533";"ALFANDEGA DA RFB EM SAO PAULO";"6";"Dispensa de Licitação";"15771-721.075/202";"Objeto: Contratação de serviços de destinação para aterramento de resíduos de cigarros da Alfândega de São Paulo (ALFSPO) situados no DMA Bauru";"Encerrado";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"SP";"SAO PAULO";"03/08/2021";"";"17591,1000"
"000072021";"183039";"SUPERINTENDENCIA DO INMETRO NO ESTADO DO RS";"5";"Pregão";"52602000060202007";"Objeto: Pregão Eletrônico - Contratação de prestação de serviços de manutenção corretiva, preventiva, instalações e remanejamentos de equipamentos de climatização (localizados na Superintendência e no posto de aferição localizado na Petrobrás em Canoas, sob DEMANDA, por chamado, com fornecimento de materiais, conforme condições, quantidades e exigências estabelecidas neste instrumento.";"Publicado";"28000";"Ministério do Desenvolvimento, Indústria, C";"30203";"Instituto Nacional de Metrologia, Qualidade e";"RS";"PORTO ALEGRE";"12/08/2021";"26/07/2021";"81070,0000"
"000072021";"193002";"DEPARTAMENTO NACIONAL DE OBRAS CONT.AS SECAS";"6";"Dispensa de Licitação";"59400003063202191";"Objeto: Contratação de pessoa jurídica para o fornecimento de papel A4 branco e hd externo 1 TB conforme especificações definidas no Termo de Referência.";"Encerrado";"53000";"Ministério da Integração e do Desenvolvime";"22204";"Departamento Nacional de Obras Contra as Seca";"CE";"FORTALEZA";"03/08/2021";"05/07/2021";"9650,0000"
"000072021";"193111";"IBAMA - SUPERINTENDENCIA DE MINAS GERAIS/MG";"6";"Dispensa de Licitação";"02015.003252/2021";"Objeto: Aquisição de materiais para correção emergencial de vazamento de água da chuva na laje e nos recintos dos animais nas dependências do CETAS/SUPES-MG";"Encerrado";"44000";"Ministério do Meio Ambiente e Mudança do Cl";"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"MG";"BELO HORIZONTE";"30/08/2021";"25/08/2021";"2400,3500"
"000072021";"193129";"IBAMA - SUPERINTENDENCIA DE SAO PAULO/SP";"6";"Dispensa de Licitação";"02027004462202166";"Objeto: Capa de proteção para Moto Aquática JET SKI modelo BRF SEA-DOO RXF-XRS 300 W/SOUND. Despacho nº 9813362/2021-UT-SANTOS-SP";"Encerrado";"44000";"Ministério do Meio Ambiente e Mudança do Cl";"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"SP";"SAO PAULO";"16/08/2021";"";"980,0000"
"000072021";"194012";"COORDENACAO REGIONAL TAPAJOS/PA";"6";"Dispensa de Licitação";"08764.000150/2021";"Objeto: Contratação de Empresa Especializada na Prestação de Serviços de INTERNET, incluindo aparelhos e equipamentos (em Comodato) necessários para recepção de sinal, com instalação e configuração do sistema de conexão à internet, conforme condições, quantidades e exigências estabelecidas no Projeto Básico Sead - CR-TPJ (3372166).";"Publicado";"84000";"Ministério dos Povos Indígenas";"30202";"Fundação Nacional dos Povos Indígenas";"PA";"ITAITUBA";"27/08/2021";"";"9900,0000"
"000072021";"194022";"MUSEU DO INDIO - RIO DE JANEIRO";"5";"Pregão";"08786000307202165";"Objeto: Pregão Eletrônico - Contratação de serviços na manutenção de extintores de incêndio pertencentes ao acervo patrimonial do Museu do Índio, compreendendo os serviços de descarga, recarga, eventuais substituições de peças e acessórios, pintura e demais serviços destinados ao seu perfeito funcionamento, conforme condições, quantidades e exigências estabelecidas no Termo de Referência";"Publicado";"84000";"Ministério dos Povos Indígenas";"30202";"Fundação Nacional dos Povos Indígenas";"RJ";"RIO DE JANEIRO";"17/08/2021";"16/08/2021";"2680,0000"
"000072021";"194044";"COORDENACAO REG. KAYAPO SUL DO PARA/PA";"9999";"Pregão - Registro de Preço";"08111000227202061";"Objeto: Pregão Eletrônico - Registro de Preços para a aquisição de combustíveis automotivos e lubrificantes derivados de petróleo e elementos filtrantes, para atender às necessidades da Fundação Nacional do Índio/Coordenação Regional Kayapó Sul do Pará e de suas Coordenações Técnicas Locais de Redenção - PA e São Félix do Xingu - PA e, e em casos excepcionais, atender às demandas das Diretorias e Coordenações Gerais da Fundação Nacional do índio.";"Publicado";"84000";"Ministério dos Povos Indígenas";"30202";"Fundação Nacional dos Povos Indígenas";"PA";"TUCUMA";"03/08/2021";"03/08/2021";"0,00"
"000072021";"194048";"COORDENACAO REGIONAL MEDIO PURUS/AM";"6";"Dispensa de Licitação";"08116000858202111";"Objeto: Locação de embarcação para entrega de cestas básicas de alimentos oriundas do TED 08 - CONAB, nas aldeias da CTL em Pauini.";"Encerrado";"84000";"Ministério dos Povos Indígenas";"30202";"Fundação Nacional dos Povos Indígenas";"AM";"LABREA";"31/08/2021";"";"25800,0000"
"000072021";"194067";"COORD. REG. NOROESTE DO MATO GROSSO/MT";"6";"Dispensa de Licitação";"08789000252202163";"Objeto: Contratação de serviços de organização de almoxarifado dos depósitos da CR-NOMT. Trata-se de duas áreas compostas, respectivamente, por 130m² e 60m².";"Encerrado";"84000";"Ministério dos Povos Indígenas";"30202";"Fundação Nacional dos Povos Indígenas";"MT";"JUINA";"04/08/2021";"";"4500,0000"
"000072021";"195005";"CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA";"9999";"Pregão - Registro de Preço";"59510000393202187";"Objeto: Pregão Eletrônico - Constituição de Sistema de Registro de Preços - SRP para a contratação de serviços técnicos topográficos, na área de engenharia e arquitetura, no estado de Minas Gerais, respeitando a área de atuação da 1ª Superintendência Regional da Codevasf, no estado de Minas Gerais.";"Evento de Resultado de Julgame";"53000";"Ministério da Integração e do Desenvolvime";"22203";"Companhia de Desenvolvimento dos Vales do Sã";"MG";"MONTES CLAROS";"10/08/2021";"15/07/2021";"733987,4700"
"000072021";"200233";"SUPERINTENDENCIA DA PRF NO AMAPA";"6";"Dispensa de Licitação";"08673001582202173";"Objeto: Aquisição de equipamentos diversos, conforme condições, quantidades, exigências e estimativas, estabelecidas no Projeto Básico, com fins de atender as necessidades da Sede, Delegacia e Unidades Operacionais da Superintendência de Polícia Rodoviária Federal no Amapá.";"Encerrado";"30000";"Ministério da Justiça e Segurança Pública";"30802";"Polícia Rodoviária Federal";"AP";"MACAPA";"04/08/2021";"28/07/2021";"3150,7100"
"000072021";"200334";"COORDENACAO GERAL DE ADMINISTRACAO CGAD/DLOG/";"7";"Inexigibilidade de Licitação";"08200002374202158";"Informação protegida por sigilo nos termos da legislação vigente";"Evento de Revogação Publicad";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Polícia Federal";"DF";"BRASILIA";"09/08/2021";"";"23644095,4800"
"000072021";"200340";"DIRETORIA DE ENSINO DA ANP/PF";"9999";"Pregão - Registro de Preço";"08204002001201922";"Informação protegida por sigilo nos termos da legislação vigente";"Evento de Resultado de Julgame";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Polícia Federal";"DF";"BRASILIA";"16/08/2021";"09/08/2021";"18941,1000"
"000072021";"200376";"SUPERINTENDENCIA REGIONAL NO ESTADO DE GO";"6";"Dispensa de Licitação";"08295005846202112";"Informação protegida por sigilo nos termos da legislação vigente";"Encerrado";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Polícia Federal";"GO";"GOIANIA";"18/08/2021";"";"16020,0000"
"000072021";"200392";"SUPERINTENDENCIA REGIONAL NO ESTADO DO CE";"6";"Dispensa de Licitação";"08270009509202182";"Informação protegida por sigilo nos termos da legislação vigente";"Encerrado";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Polícia Federal";"CE";"FORTALEZA";"24/08/2021";"";"6949,0000"
